94.2960 	EXP 	slider_eq_trial: markerPos = 1.0035714285714286
94.3156 	EXP 	slider_eq_trial: markerPos = 1.0035714285714286
94.3460 	EXP 	slider_eq_trial: markerPos = 1.0035714285714286
94.3480 	DATA 	Mouse:  Left button up, pos=(701,318)
94.3667 	EXP 	slider_eq_trial: markerPos = 1.0
94.3667 	EXP 	slider_eq_trial: rating = 1.0
94.3684 	EXP 	New trial (rep=0, index=19): OrderedDict([('item_num', 20), ('item', 'I tend to have very strong opinions about morality.'), ('is_test_item', 0), ('is_distractor', 1), ('is_agree_score', 0), ('is_disagree_score', 0)])
94.3961 	EXP 	text_eq_question_trial: autoDraw = False
94.3961 	EXP 	slider_eq_trial: autoDraw = False
94.3961 	EXP 	text_eq_question_trial: text = 'I tend to have very strong opinions about morality.'
94.3961 	EXP 	slider_eq_trial: markerPos = None
94.3961 	EXP 	slider_eq_trial: markerPos = None
94.3961 	EXP 	slider_eq_trial: rating = None
94.3961 	EXP 	text_eq_question_trial: autoDraw = True
94.3961 	EXP 	slider_eq_trial: autoDraw = True
98.1866 	DATA 	Mouse: Left button down, pos=(688,314)
98.2295 	EXP 	slider_eq_trial: markerPos = 0.9571428571428571
98.2488 	EXP 	slider_eq_trial: markerPos = 0.9571428571428571
98.2671 	EXP 	slider_eq_trial: markerPos = 0.9571428571428571
