a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
2259.3,2360.3,2481.8,2542.5,2654.2,2695.6,2713.3,2741.9,2790.4,2844.9,2912.8,2943.1,2985,3020.6,3072.8,3108.8,3143.3,3196.1,3295.7,3364
2199.5,2297.5,2396.8,2480.6,2659.6,2741.2,2749.6,2733.2,2755.3,2829.4,2871.6,2881.9,2905.5,2920,2942.4,2994.9,3053.9,3102.5,3172.4,3278.8
2443.2,2552.4,2570.9,2640.4,2710.9,2738.7,2762.7,2795.6,2872,2910,2938,2975.6,2996.7,3038.3,3068.9,3092.6,3095.6,3143.4,3218.7,3317.3
2514.7,2628.1,2729,2780.3,2825.3,2835.7,2848.9,2855.5,2874.9,2941.6,2988.8,3001.9,3038,3094.7,3146,3157.6,3187.6,3235.1,3303,3392.3
2359.2,2485,2544.1,2658.2,2726.4,2723.2,2746.8,2756,2781.5,2812.4,2841.9,2886.6,2944.6,2992.1,3073.4,3133.2,3197,3256.1,3296.4,3364.8
2290.1,2361.1,2468.5,2534.7,2594.5,2648.4,2652.6,2711.1,2771.8,2807.1,2841.3,2859.4,2893.7,2933.6,2958.3,3021.9,3070.5,3160.5,3256.8,3356.3
2322,2419.1,2450.6,2535.5,2610.3,2665.4,2685.1,2676.5,2674.4,2705,2755.8,2792.9,2835.1,2886.3,2953.4,2977.7,3022.3,3051.5,3094.1,3184.2
2164,2244.1,2314,2406.6,2518.4,2626.1,2711.4,2746,2752.4,2769.7,2811,2790,2793.7,2842.9,2877.5,2878.5,2972.2,3106,3219.4,3313.3
2171.1,2265.1,2349.9,2447.7,2551.3,2629.7,2633.8,2641.8,2689.5,2752.7,2789.8,2808.1,2839,2873.3,2952.7,3023.9,3082.5,3143.8,3219.8,3324.2
2254.4,2415.6,2438.8,2484.7,2619.6,2703.9,2729.8,2770.3,2794.8,2801.7,2825,2850.6,2877.2,2932.6,3011,3063.3,3143.4,3226.5,3327.9,3469.5
2226.5,2299.8,2394.6,2473,2621.3,2677.5,2746.8,2792.2,2829,2879.5,2894.2,2933.4,2992.8,3037.6,3077,3120,3187.1,3332.1,3408.9,3461.7
2325.8,2454.8,2544.9,2672.7,2731.7,2784.3,2796.6,2819.2,2856.6,2881.6,2899.5,2919.2,2922.5,2962.8,3026.1,3076.7,3111.1,3184.6,3264.3,3360.6
2521.4,2659,2735.5,2790,2871.8,2921.9,2938.6,2962.6,2988.2,3010.8,3029.8,3038.3,3053.4,3082.7,3132.8,3202.6,3246,3274.6,3346.4,3451.3
2152,2276.3,2359.2,2511.3,2638.1,2739.9,2770.8,2812.6,2856.5,2886.7,2943.6,2986.5,3014.9,3065.8,3109.4,3126.2,3182.3,3248.7,3354.5,3465.7
2271.8,2336.4,2357.8,2383.7,2458.3,2572,2651.9,2683.9,2759.9,2819,2854.9,2863.5,2890,2913.7,2959.1,3005.3,3045.7,3130.8,3230.1,3325.4
2392.6,2499.7,2567.6,2665.3,2751.4,2809,2862.7,2880.9,2903.6,2927.4,2944.8,2944,2968.7,3039.2,3070.3,3097.1,3135.7,3185.7,3276.8,3354.2
2253.5,2363.3,2440.6,2546,2652.7,2720.4,2782,2817.3,2849.3,2871.4,2908.5,2915,2967.2,3039.7,3120.1,3212.3,3288.5,3337.4,3393.7,3454.2
2141.9,2232.3,2328.7,2446.8,2555.5,2663.3,2761.7,2789,2799.8,2838.6,2872.2,2885.6,2916.8,2953.8,2995.8,3054.6,3090.8,3123.3,3187.4,3257.8
2438.1,2512.6,2477.3,2513.4,2616.1,2683.4,2727,2775.2,2827.2,2836.1,2837.6,2852.4,2863,2875.6,2926.2,3001.5,3064,3138.4,3242.5,3327.6
2471,2586.4,2636.2,2651.4,2682.8,2728.8,2738,2796.3,2854,2886.1,2931.6,2960.9,2972.1,2987.2,2991.5,3003.8,3031.3,3051.9,3107.5,3157.1
2561.8,2640.5,2754.2,2837.8,2904.5,2946.1,2995.1,3024.9,3078.4,3117.1,3138.1,3153.1,3213.8,3244.3,3261,3261,3297.1,3382.5,3494.1,3611.3
2386.9,2490.4,2515.1,2598.1,2739.2,2832.1,2883.2,2916.2,2951.2,3004.7,3072,3106.8,3161.7,3188.8,3237.5,3268.6,3310.3,3406.7,3515.9,3654.2
2258.6,2363.8,2519.9,2608.5,2661.6,2775,2822.2,2852,2911.2,2950,2978.8,2996.5,3015.8,3028.7,3044.3,3017,3068.8,3166.4,3258.3,3329.2
2303.9,2419.6,2466.5,2571.8,2666.7,2763.3,2794.5,2827,2851.7,2914.6,2946.7,2995.1,3052.3,3129.7,3214.9,3272.1,3381.7,3439.5,3525.6,3565
2269.7,2436.9,2550.2,2599.1,2684,2715.1,2748.4,2805.5,2863.8,2899.3,2916.9,2919.1,2933.2,2933.1,2966.6,2996.4,3129,3284.4,3405.4,3487.3
2301.5,2460.1,2564.5,2624.6,2728,2840.4,2884.8,2905.3,2913,2922.1,2924.5,2922.8,2943,3011.9,3043.5,3076.4,3126.7,3198.1,3285.4,3332.8
2361.5,2447.8,2481.5,2526,2599.4,2672.4,2704.2,2758.9,2807.3,2839.8,2841.6,2839.1,2859.6,2912.7,2978.1,3028.2,3120.2,3214.1,3331.1,3397.8
2280.2,2426.8,2503.1,2593.3,2650.4,2685.3,2714.2,2745.5,2810.4,2857.1,2882.6,2917.7,2956.6,2992.6,3008.3,3027,3027.5,3057,3095.1,3130.7
2476,2541.6,2618.8,2742.6,2827.2,2822.6,2843.6,2897.1,2955.8,3013.5,3069.4,3047.2,3111.1,3201.6,3249.1,3295.3,3345.9,3436.8,3550.5,3619.1
2368.7,2480,2573,2679,2782.6,2832,2859.1,2901.6,2921.3,2971.3,3031.1,3110.7,3194.1,3248.2,3298.4,3320.1,3344.1,3419.8,3559.8,3708.1
2188.3,2283.4,2362.7,2497.8,2608.2,2777,2838.8,2808.6,2866.6,2930.1,2962.6,3011.8,3058.9,3089,3087.4,3078.1,3085.7,3177.2,3294.3,3352.6
2296.7,2414.1,2530.5,2652.2,2750.9,2802.1,2842.6,2858.8,2888.6,2921.1,2952.3,2995.9,3047.9,3085.2,3129.4,3187,3238.3,3350,3459.7,3545.1
2312.2,2431.1,2560.5,2669.8,2715.9,2757.3,2815.4,2861.6,2919.9,2976.6,3011,3072.7,3126,3159.5,3156.7,3134.3,3160.5,3224.2,3335.2,3507.3
2356,2478.3,2498.2,2632.8,2740.7,2832.1,2859.5,2899.5,2913.5,2949,2976.6,2979.1,3044.6,3117.5,3191.7,3277.8,3329.6,3390.7,3505.8,3601.9
2121.3,2221.1,2332.8,2440.8,2523.3,2604.7,2658.2,2712.7,2780.8,2844.7,2886.4,2945.2,3016.9,3062.4,3141.8,3189,3219.7,3289,3364.4,3448.7
2054.7,2136.6,2144.6,2218,2389.8,2566,2619.9,2651.5,2731.7,2758.2,2787.9,2820.6,2848.2,2894.7,2966.8,3032.3,3102.2,3140.9,3195.1,3290.8
2115.1,2232.4,2277.1,2350.8,2501.4,2612.7,2660.6,2671.9,2717.9,2783,2854.1,2905.2,2909.3,2937.5,2970.3,2999.2,3067.6,3147.3,3253.9,3327.1
2289.5,2376.6,2439.3,2524.8,2619.2,2675.1,2710.4,2757.1,2772.8,2777.6,2819.9,2843.3,2890.4,2997.6,3071,3139.6,3189.6,3237.8,3296.3,3369.6
2169.1,2248.1,2331.7,2445.2,2566.6,2662.6,2720.2,2722.1,2768.8,2798.3,2829.6,2872.3,2917.9,2986.1,3050,3106.7,3158.3,3256.7,3329.6,3416
2366.2,2474.2,2558.2,2632.9,2663.6,2700.6,2722.7,2747.3,2769.3,2793.6,2815.3,2870.2,2926.9,3013.2,3079.7,3175.3,3205.5,3231,3312,3383.1
2141.8,2283.9,2404.4,2525.5,2636.6,2706.8,2759.1,2821.1,2878.8,2929.8,2991.7,3054.5,3140.2,3212.5,3270.5,3284.8,3261,3313.5,3418.9,3503.5
2352.8,2486.9,2570,2662.9,2732.2,2758.3,2807.5,2844,2903.4,3005.8,3069.8,3096.1,3182.1,3243.9,3303.5,3380.7,3490.7,3610.7,3660.7,3684.2
2302.6,2373.4,2431.9,2504,2601,2651.7,2684.3,2711.8,2737.7,2744.5,2742.2,2761.9,2801.1,2869.3,2947.6,3027,3079.1,3162,3263.8,3378.3
2208.7,2354.1,2474,2520.2,2578.7,2642.1,2641.3,2633.8,2685.4,2776.3,2828.9,2877.7,2910.6,2936.3,2963.9,2956.5,3007.7,3070.1,3120.4,3188
2408.9,2507.1,2572.6,2651.8,2716.9,2775.2,2878.1,2927.3,2953.9,2985.5,3026.9,3025.9,3038.9,3097.7,3184.2,3224.9,3272.3,3367.3,3459.9,3556.3
2326.8,2450.3,2502.5,2586.1,2724,2819.9,2853.7,2893.6,2966.2,3036.3,3054,3098.8,3169,3249.3,3317,3383.4,3449.5,3511,3574.6,3635.3
2152.3,2222.3,2349.9,2443.5,2550.3,2619.7,2691.3,2720,2794.9,2854.4,2900.2,2947.8,2998,3062.3,3077.3,3084.8,3109.7,3184.8,3268.9,3338.2
2196.1,2330.5,2387.6,2485.5,2599,2648.2,2723.5,2768.7,2830,2849.1,2879.2,2918.5,2942.9,2954.7,2985.3,3023.7,3061.4,3157.6,3268.7,3401.7
2257.8,2430.7,2568.6,2623.8,2681.2,2719.7,2747.6,2765,2800,2838.6,2853.9,2870.9,2902.5,2937.1,2992.7,3072.7,3131.4,3226.7,3319.5,3421.5
2348,2459.2,2514,2593.8,2688.7,2806.6,2853.6,2875.5,2913.8,2973.6,3023.5,3072.6,3122.9,3131.3,3166.5,3212.3,3257,3330.9,3434.2,3538.4
2273.8,2383,2480.6,2570.6,2690.8,2750.8,2801.1,2830.1,2890.8,2935.6,2985.4,3003,3107.9,3211.3,3300.7,3373.2,3434.5,3558.1,3680.4,3752.6
2203.3,2343.5,2608.7,2713,2784,2852.4,2906.5,2941.5,2961.1,2997.7,3028.8,3051.8,3063.2,3112.5,3158.1,3195.4,3255.5,3332.7,3477.7,3630.3
2236.3,2280.9,2391.5,2511.4,2561,2615.6,2687.8,2727.6,2787.6,2828.3,2861.4,2899.4,2938,2965.5,3028.6,3029.6,3106.9,3255.2,3459.2,3784.2
2443.1,2509.4,2562.6,2604.9,2655.3,2719.5,2759.5,2785.5,2837.8,2878.1,2891.9,2908.1,2920.6,2931.5,2953.9,3014.1,3131.8,3280.8,3482.1,3569.5
2135.8,2215.5,2343.5,2455.1,2549.4,2639.8,2641.8,2663.9,2720.7,2754.7,2800.7,2830.5,2877.7,2921.3,2925.1,2944.8,2998,3156.4,3310.8,3507.5
2084.6,2317.9,2447.7,2530.7,2569.5,2597.7,2615,2616.9,2668.1,2698.3,2800.9,2873.9,2938.7,2974.9,3018.5,3049.6,3077.2,3133.7,3186.8,3254.4
2350.5,2527,2636.9,2707.5,2752,2812.7,2849.9,2870.9,2896.1,2903.7,2912.1,2939.3,2990.5,3056.9,3089.2,3101.7,3177.4,3257.7,3510.1,3784.4
2203.9,2344.9,2459.4,2586.1,2669.9,2717.2,2772,2806.7,2831.7,2862.6,2911,2980.9,3042.6,3100.2,3110.9,3135.8,3180.8,3235.4,3379.3,3497
2210.8,2416.3,2588.5,2661.2,2717.1,2752.6,2770,2766.4,2787.6,2780.8,2810.9,2838.5,2864.4,2893,2908.1,2927.6,2971.4,3097.6,3159.3,3342.6
2165.4,2211.8,2375.8,2536.4,2616,2747.9,2957.7,3053.9,3079.9,3104,3116.6,3133.9,3134.6,3146.3,3178.8,3199.6,3242.9,3323.9,3459.4,3588
2270.1,2400.3,2649.6,2776.3,2861.4,2873.4,2901.2,2940.2,2951.2,2987.3,2971.8,2971.4,2984.2,3011.3,3080,3123,3149.7,3231.2,3438.9,3561.6
2345.4,2404.4,2463.9,2568.5,2670.6,2772.3,2854.8,2916.2,2955.1,2979.5,2995.5,3002.7,3011.3,3047.1,3073.9,3102.2,3148.5,3254.2,3402.8,3519.3
2185,2344.1,2487.5,2570.3,2589.4,2665.9,2711.7,2771.5,2802.4,2890.2,3012.9,3142.2,3190.7,3231.5,3259.7,3313.1,3356.4,3489.3,3623.2,3664.4
2020.2,2039.2,2098.1,2138.8,2211.6,2295.9,2404.7,2450.8,2486.4,2505.3,2525.6,2550.6,2564.3,2569.4,2596.1,2626.6,2656.1,2721.9,2908,3093.7
2329.9,2382.5,2448.5,2690.5,2762.4,2849.9,2938.4,2987.8,3011.1,3021.4,3045.1,3069.9,3119.6,3162.4,3207,3236.2,3253.7,3304.4,3400.6,3469.8
2148.3,2294.3,2389.7,2447.1,2546,2610.8,2761.6,2837,2859.9,2898.7,2954,3017.8,3066.7,3110,3137.8,3173.4,3222.5,3294.1,3353,3455.7
1978.7,2121.6,2219.4,2310.6,2368.1,2385.9,2404.2,2428.9,2455.1,2486.5,2513.8,2534.7,2540.6,2567.2,2604.8,2693,2790.1,2895.2,3045.2,3157.8
2248.3,2354.7,2397,2447.3,2516.4,2601.1,2598.5,2581.9,2712.3,2786.5,2861.8,2936.1,2957.5,2990,3001.4,3030.8,3097.6,3135,3229.2,3325.9
2243,2277.6,2333.1,2431.6,2482.5,2504.7,2596.5,2618.7,2635.3,2669.1,2682.5,2720.7,2759.9,2840.9,2882.8,2956.4,3031.8,3117.4,3206.8,3317.2
2149.7,2187.7,2303,2370.7,2415,2443.2,2562.9,2700.7,2741,2778.5,2797.8,2782.2,2746.1,2789.1,2840,2913.7,3002.4,3062.7,3133.1,3235.6
2069.8,2167.8,2276.9,2342.5,2329.8,2360.5,2394.3,2446.8,2503.5,2564.3,2634.1,2661.5,2675.5,2745,2817.2,2896.2,3010.8,3111.6,3174.9,3247.2
2109.8,2182.5,2237.7,2305.6,2351.7,2440.9,2480.8,2521.1,2527.2,2531.9,2537.3,2520.2,2528.1,2560.8,2639.2,2709.3,2768.5,2841.8,2909,2998.3
2104.4,2134.8,2249.3,2340.1,2463.4,2501.9,2494.1,2523.7,2573.4,2659.2,2677.2,2702.4,2711.4,2723.1,2744.7,2766,2793.5,2846.2,2894.6,3015.7
2000.6,2061.2,2191.2,2279.4,2336.8,2409.4,2506.2,2557.2,2586.2,2599.8,2616.3,2637,2659.1,2687.2,2740.8,2837.1,2893.6,2935,3030.5,3100.9
2233.4,2277.1,2359.2,2403.3,2442.6,2439.4,2499,2549.4,2610.5,2714.3,2733.4,2726.9,2701.4,2748.8,2801.5,2880.6,2947.4,3050.1,3160.2,3278.4
2128.3,2152.5,2281.1,2438.2,2562.5,2637.2,2682.4,2725.9,2746.4,2752.6,2779.1,2809.3,2866,2902.2,2916.2,2975.4,3016.5,3062.1,3166.1,3264.2
2223.8,2208.5,2229.1,2260.4,2339.1,2423.4,2511.7,2611.9,2698.7,2735.9,2759.7,2767.2,2749.3,2815,2858.2,2916,3027.4,3139,3247.1,3307
2271.6,2288.7,2326.2,2375.7,2409.6,2443.1,2567.2,2628.4,2661.7,2704.8,2734.7,2758.4,2766,2801.8,2882.8,2957.1,3006.5,3048.5,3108.5,3195.6
2120.3,2193,2296.8,2393.8,2394.3,2400.5,2467.9,2550.3,2630.9,2701,2701.8,2718.8,2759.7,2793.5,2824.3,2847.5,2888.2,2919,2971.4,3045.3
2038.9,2076.7,2153.4,2268.2,2344.8,2421.1,2490.4,2535.9,2558.6,2588.1,2612.8,2629.7,2652.8,2694.6,2731.8,2770.9,2812.7,2866.8,2953.6,3070.6
2152.2,2206.9,2318.2,2391.5,2465.6,2508.8,2562.3,2647.1,2743.1,2801,2828.5,2843.5,2835.4,2838.1,2849.9,2888.6,2948.6,3009.9,3082.3,3172.2
2154.9,2174.3,2250,2333.4,2439.1,2499.5,2606.7,2669.7,2715.8,2717.7,2745.5,2750.3,2765.7,2805.4,2818.6,2849.5,2925.6,2994.5,3051.9,3177.6
1978.6,2008.6,2104.9,2265.5,2387.9,2387.6,2402.3,2501.4,2595.3,2629.6,2656.6,2662,2659.9,2672.3,2686,2694.3,2721.9,2773.7,2847.4,2891.6
2340.9,2446,2520.7,2633.9,2695.9,2741.4,2764.4,2795.5,2812.9,2820.8,2835.1,2873.1,2878.3,2880.5,2900.2,2957.5,3019.9,3193.5,3293.2,3353.7
2112.6,2157.7,2223.6,2300.5,2383.6,2480.8,2541.2,2598.8,2639.7,2681.4,2722,2752.6,2776,2808.2,2840.4,2866.5,2912.8,2959.9,3015,3051.5
2507.8,2614.3,2699.1,2738.8,2781,2811.8,2836.8,2873.3,2913.1,2956.3,2978.7,3023.9,3107,3194.6,3254.6,3295.7,3351.7,3448.4,3527.3,3589.4
2259.8,2384.1,2507.8,2590.9,2674.8,2696.3,2715,2736.5,2781.8,2873.1,2879.3,2929,2967.3,3055.3,3171.5,3273.8,3328.8,3412.4,3481.8,3572.5
2135.7,2226.6,2315.4,2459.8,2523.6,2579.1,2624.4,2644.1,2655.8,2672.7,2701.4,2718,2767.1,2876.9,2944.2,3020.4,3061.8,3088,3141.1,3186.7
2105.2,2205.6,2302.6,2363.3,2402.8,2477.5,2528.8,2580.5,2633.1,2648.7,2667.2,2684.8,2717.7,2738.2,2760.6,2824.9,2934.4,3058.3,3172.8,3313.5
2295.7,2386.7,2489,2607.8,2664.1,2694.8,2700.6,2710.5,2734.2,2765.1,2829.3,2870.5,2949,3014.2,3083.1,3173.9,3254.5,3316.9,3404.1,3467.6
2323.9,2482.8,2615,2719.9,2811.1,2844.8,2849,2865.9,2895.2,2947.2,3004.6,3040.1,3090.8,3149.7,3188.3,3256.2,3313.6,3403.5,3513.7,3601.4
2205.2,2367.2,2502,2627.7,2716.2,2748.2,2773.7,2797.3,2809.2,2822.6,2834.1,2842.9,2870.3,2927.1,2971.6,3035.8,3116.4,3255.1,3368.9,3493.7
2296.3,2421.8,2519.1,2585.7,2657.1,2716.6,2750.4,2784.3,2805,2828.7,2853.5,2872,2878.7,2899.8,2925.8,2958.1,2983,3049.3,3084.6,3153.5
2477.7,2520.7,2638.4,2756.7,2803.6,2859.2,2917.8,2965,3061.2,3096.1,3156,3187.2,3226.9,3283.7,3342.8,3361,3445,3528.7,3616.1,3741.5
2180.4,2263.9,2373.5,2527.1,2609.1,2682.3,2722.4,2757.6,2789.8,2793.8,2819.7,2889.5,2920,2966.5,3017.2,3095.7,3117,3181.4,3314.9,3486.2
2059.6,2151.2,2331.5,2517.9,2652.8,2705.8,2737.1,2775.7,2787.7,2801.5,2819.6,2857.1,2873.7,2876.3,2893.6,2911,2911.7,2956.3,3064.5,3201.7
2066.4,2171.1,2295,2461.6,2639.6,2708.3,2729.6,2743.3,2764.5,2788.3,2833,2862.6,2870.7,2905.3,2948.3,3019.2,3039.3,3113.5,3231.8,3343.5
2265.5,2398.4,2488.5,2644.9,2716.1,2755.2,2774.1,2799.1,2802.4,2804,2813.6,2815.3,2829.6,2833.9,2877.1,2911.4,2990.1,3122,3338.1,3603.9
2259.8,2370,2508.2,2620.7,2676.3,2704.9,2736.3,2773.5,2820.6,2868.6,2935.9,2968.8,3033.8,3093.9,3129.5,3206.5,3312.4,3512.2,3643.4,3803.7
2251.2,2388.6,2440.9,2521.6,2568.4,2589.6,2644,2707.6,2801.8,2873,2898,2892.3,2893.3,2906.7,2940.5,2989.5,3054,3124.4,3208.6,3289.8
2163.1,2231.4,2335.7,2479.3,2472,2465.5,2522.8,2597.1,2658.3,2703.1,2732.2,2756.4,2772.5,2817.5,2850.9,2884,2937.4,3012.6,3083.9,3162.5
2110.3,2221,2324.1,2419.3,2475.3,2518.2,2595,2655.2,2726.4,2744,2756,2766.4,2780.1,2835.2,2911.3,2993.9,3111.8,3206.4,3298.1,3352.7
2417.6,2542.9,2647.8,2689.4,2714.8,2733.4,2767.6,2754.2,2788,2820.8,2856.2,2886.3,2930.5,2970.5,3004.7,3043.5,3074.4,3095.3,3127.4,3181.8
2336.8,2393.7,2478.2,2608.7,2603.6,2640.2,2684.1,2716.1,2749.7,2802.9,2829,2837.3,2849.1,2864.9,2906.4,2921.2,2982.1,3086.4,3169.6,3227.7
2359.2,2452,2578.6,2634.6,2675.3,2727.5,2743.7,2777.5,2833.4,2862.9,2896.9,2924.9,2941.7,2985,3053.1,3116.5,3190.1,3294.1,3345,3411.8
2214.6,2305.9,2401.1,2573.3,2613.8,2682.2,2671,2711.7,2738.5,2788.8,2811,2830.5,2843.5,2856.5,2915.8,2945.8,2993.6,3057.7,3132.3,3230.7
2435.2,2530.5,2636.6,2687.3,2727.3,2793.9,2855.1,2886.2,2907.3,2957.1,2971.4,3009.3,3064.1,3127.1,3185.8,3276.2,3337.1,3419.5,3522.9,3638.9
2257.1,2331.1,2439.6,2496.2,2623.3,2697.2,2765.9,2822.2,2862.3,2898,2936.9,2949.8,2978.6,2967.7,2971.1,2986.8,3026.1,3090.5,3183.3,3286
2093.7,2166.8,2301.6,2446.7,2547.7,2625.2,2667.3,2690.7,2723.6,2761.5,2778.4,2770.9,2804.7,2870.2,2954.7,3045,3084.9,3118.2,3204,3325.6
2311.2,2431.7,2573.1,2663.1,2709.1,2725.4,2795.1,2876.1,2929.1,2941.9,2996.4,3070.7,3121.9,3157.9,3202.8,3260.4,3367,3441.8,3538.9,3628.6
2313.1,2390.4,2429.2,2447.4,2462.7,2575.9,2660.1,2685.2,2711.7,2753.3,2801.6,2864.4,2938.7,2963,3039.2,3082.5,3140.2,3215.9,3309.3,3393.6
2164.8,2266.1,2371.1,2506.8,2602.8,2651.8,2671.5,2672.6,2684.7,2756.3,2783.5,2833.7,2858.6,2907.2,2969.9,3027.5,3058.7,3149.8,3257.5,3361.9
2106.1,2190.8,2260.8,2332.4,2414.3,2524.4,2562.9,2599.9,2649.2,2718.4,2789,2822.3,2863.6,2886.9,2892.7,2881.6,2943.2,3045.8,3225.2,3328.1
2258.1,2370.7,2466.6,2553,2614.1,2672.6,2698.7,2672.2,2679.6,2734.4,2762.4,2798.2,2826.6,2823.9,2892.8,2974.8,3072.9,3160.3,3261.3,3305
2405,2517,2584.4,2632.9,2677.9,2745.6,2780.1,2847.4,2942.6,2998.3,3077.6,3139,3167.4,3214.7,3227.3,3304.1,3339.7,3426.6,3499,3610.9
2213.2,2315.5,2414.4,2516.2,2609.6,2618.8,2654.4,2687.4,2840.1,2893.3,2944.4,2966.8,2935,2960.1,2978.6,3033.5,3094.5,3198.9,3301.9,3392.4
2126.6,2139.5,2213.9,2305.4,2470,2561.1,2641.8,2700.3,2742.8,2771.6,2798.1,2806.7,2825.5,2810.7,2803.1,2860,2909,2966.6,3036.4,3130.7
2261.4,2351.7,2433.2,2517.5,2582.5,2612.3,2648.4,2673.4,2694.4,2713.2,2736.9,2758.3,2774.6,2800.6,2817.2,2855,2945.2,3041.6,3138.1,3238.6
2388.6,2445.2,2496.6,2596.9,2612.8,2627.5,2656.3,2684,2706.3,2730.7,2758.7,2775,2792.5,2833.6,2884.3,2949,3008.7,3067.1,3121.7,3166.8
2080.9,2145.5,2224.5,2492.6,2631.7,2745.1,2800.2,2854.3,2861,2879.6,2906.6,2861.9,2881.1,2881.9,2896.4,2935.6,3009.8,3090.7,3146,3226.2
2074.2,2110.1,2149.3,2244,2338.9,2400.4,2435.9,2442.6,2462.5,2485.1,2498,2514,2527,2525.8,2559.3,2589.8,2628.4,2673.5,2734,2809.9
2133.5,2190.8,2268.6,2400.3,2517,2592.8,2618,2651.3,2666.3,2678.8,2710.2,2758.9,2774.7,2796.9,2806.1,2850.3,2901.5,2973.5,3093.3,3199.7
2137,2210.9,2313.1,2401.3,2475.4,2530.8,2574.3,2604.7,2624.1,2641.5,2680.9,2712.1,2710.3,2732.4,2766.4,2810.1,2857.8,2932.2,3007.5,3113.7
2074.5,2037.4,2097.7,2256.2,2415.3,2492.7,2534.1,2557.9,2575.8,2580.4,2575.4,2569.4,2572.9,2581.8,2607.5,2635.9,2685.3,2733.2,2791.4,2867.2
2281.9,2305.5,2355.3,2482.6,2535.9,2629.4,2685.9,2716.3,2732,2755.2,2772.5,2775.9,2781.8,2785,2797.6,2806.5,2847,2903.9,2948.2,2979.7
2258.6,2286.4,2341.8,2470,2603.3,2656.1,2695.9,2753.8,2792.9,2824.3,2852.8,2876.2,2895.6,2887.9,2922.8,2977.6,3038.3,3123.7,3199,3263.9
2477.7,2467.2,2515,2557.9,2630.1,2657.4,2671.2,2681.7,2684.5,2690,2704.3,2732.9,2759.4,2782.9,2815.1,2843,2903.7,2957.4,3017.9,3068.2
2179.4,2192.9,2229.4,2427.3,2564.1,2605.3,2637.5,2659.7,2675.9,2721.9,2758.6,2765.8,2784.7,2785.8,2824.9,2876.2,2947.8,3026,3120.2,3223.9
2035.3,2092.1,2199.1,2283.8,2355.6,2391.6,2426.8,2442.2,2470.3,2484.6,2487.9,2500.4,2505.5,2528.1,2550.4,2575.8,2610.8,2659.4,2749.7,2892.4
2098,2186.3,2288.8,2383.2,2485.3,2518.7,2542.3,2552.5,2577.2,2610.3,2640,2651.8,2663.7,2677.2,2704.1,2751.6,2842.1,2904.9,2971.6,3025.9
2185.8,2249.5,2316,2411.8,2505.4,2570.4,2608,2710,2710.5,2728,2769,2833.3,2855,2879,2901,2938.9,2984.8,3054.5,3146,3230
2155.4,2174.7,2201.5,2306.7,2412.9,2444.4,2468.1,2495,2535.9,2580.3,2596.2,2594.3,2612.4,2625.4,2656.6,2686.2,2754.3,2789.2,2847.9,2901.5
2180.7,2236.1,2268.7,2318.6,2349.1,2381.3,2416.2,2481.4,2537.3,2593.3,2623.7,2657.3,2713.7,2763.9,2820.2,2869.4,2898.6,2944.2,2994,3057.1
2256.1,2282.9,2299.3,2327.8,2367.6,2446.3,2530.3,2575.5,2606.5,2631.5,2638.1,2655.6,2669.6,2666.4,2749.3,2886.2,2978.6,3059.2,3143.9,3222.4
2015.7,2038.9,2140.6,2202.5,2249.1,2364.5,2456.8,2534.6,2622.8,2723.5,2788.9,2836.7,2841.2,2885.5,2922.7,2933.6,2976.7,3055.7,3177.7,3269.2
2154.7,2206.2,2247.1,2318,2429.6,2517.7,2590,2614.7,2648.2,2698,2731.1,2739.5,2742.1,2782,2824,2915,3033,3125.7,3200.2,3242
2129.5,2182.6,2225.4,2296.1,2329.3,2389.8,2415.6,2439.1,2456.2,2463,2481.3,2499.3,2533.4,2578.2,2645.6,2706.1,2787.7,2882.9,2962.9,3008.6
2067.3,2106,2186.6,2269.3,2350.2,2396.9,2423.3,2451.8,2491.9,2581.9,2613,2633.2,2651.5,2679.2,2724.4,2792.8,2836.2,2880.8,2952.7,3111.2
1908,1970.6,2107,2282.5,2397.8,2516.9,2584.1,2602,2613.6,2630.2,2654.4,2670.7,2692.4,2733.7,2784,2818.4,2879.6,2952.3,3049.9,3146.3
2218.9,2272.8,2363.7,2421,2440,2472.6,2526.2,2549.2,2572.2,2588.6,2615.3,2631.8,2641.4,2653.3,2676.4,2715.4,2774.9,2856.9,2978.2,3109.1
2160.9,2238.5,2352.5,2498.2,2560.1,2586.2,2605.6,2621.9,2633.9,2645.6,2663.4,2673.1,2673.8,2701,2724.4,2790.1,2868.8,3014.2,3181.5,3337.1
2332.3,2376.1,2490.7,2555.9,2627.6,2662.3,2695,2708.1,2716.9,2740.9,2741.4,2741.8,2747.4,2753.6,2783.7,2825.1,2876,2973.3,3110.9,3297.7
2358,2374.8,2376.8,2460.8,2554.2,2638.7,2665.7,2692.1,2705.7,2718,2728.3,2734.7,2745.5,2750.8,2764.2,2780.2,2808.1,2872,2944.9,3067.9
2102.5,2156.2,2299.6,2434.4,2496.7,2529.9,2581.3,2632.7,2698.6,2746.5,2768.9,2795,2810.9,2834.3,2870.1,2922.7,3007.8,3091.1,3178.6,3274.3
2068,2176.7,2267.8,2366.7,2442.2,2474.6,2496.6,2511.6,2518.3,2526.8,2537.9,2548.9,2567.3,2591.8,2651.1,2696.4,2736.4,2776.1,2832,2903.3
