a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1656.8,1725.2,1788.1,1820.2,1847,1868.5,1880.7,1894,1900,1890.6,1900,1910.9,1927.3,1938.1,1941.8,1968.3,1983.1,1993.4,1994.7,2025
1610.5,1636.3,1636.2,1677,1737.4,1759.4,1778.8,1791.2,1795.8,1804.6,1816.6,1838.4,1831.2,1854.1,1867,1888.3,1891.4,1908.9,1947.9,1980.1
1601.9,1663.5,1688.9,1745,1762.4,1767.8,1774.9,1779.1,1788.3,1789.8,1795.3,1796.8,1804.1,1812.7,1825.8,1835.8,1856.5,1880.7,1903.3,1917.2
1590.6,1656.7,1715.4,1744,1748.4,1783,1845.1,1865.9,1883.1,1881.4,1893.9,1905.6,1898.8,1910,1918.8,1923.5,1959.3,1976.9,2005.6,2019
1654.4,1675.9,1670.6,1696.7,1716.6,1728.8,1738.4,1746.8,1751.9,1751.4,1748.1,1755.4,1763,1777.9,1799.5,1809,1823.2,1851.5,1883.5,1911.6
1570.3,1646.4,1691.9,1737.1,1779.9,1833.3,1873,1939.8,1962.6,1996.1,2028.5,2016.7,2009,2019.3,2051.1,2089.8,2107.4,2116.2,2135.6,2161.6
1711.2,1726.9,1746,1785.9,1856.2,1887.2,1911.9,1937.8,1943.4,1995.6,2004.4,2016.4,2033.8,2045.2,2074.9,2065.3,2070.9,2083.6,2120.9,2167.6
1650.7,1698.1,1727,1770.6,1756.3,1805.2,1856,1886.1,1900.2,1907.5,1910.2,1914,1921.3,1934.9,1943.3,1941.4,1958,1965.7,1973.8,1989.8
1516.4,1522.1,1551,1582.9,1614.7,1573.1,1598.2,1648.5,1710.4,1742,1778.8,1782.9,1797.5,1815.8,1809.2,1818.6,1837.8,1852.6,1864.7,1891.4
1582.7,1619.8,1681.6,1702.5,1711.6,1724.7,1730.9,1735.5,1738.1,1753.2,1752.1,1753.5,1753.7,1755.3,1760.3,1793.1,1822.7,1845.3,1879.7,1900.3
1683.8,1692.8,1747.6,1757.4,1728.3,1777.5,1811.5,1891.7,1935.7,1954.9,1957,1963.6,1965.1,1975.6,1980.8,1985.1,1998.8,2014.7,2030.9,2036.7
1485.4,1468.9,1528.9,1743,1838.6,1860.3,1895,1906.6,1912,1910,1903.6,1898.9,1889.7,1892.2,1884.9,1894.7,1910.1,1958.5,1980.6,2003.7
1604.1,1600.6,1663.6,1732.1,1758.3,1783,1793.4,1800.5,1807,1816.4,1823.8,1827.7,1831.6,1848.9,1858.6,1881.8,1901.3,1922.5,1949.3,1975
1748.2,1874.2,1958.8,1981.6,2038.3,2083.4,2117.4,2128.5,2141.5,2150.5,2162.1,2164.7,2173.5,2178.2,2173.4,2130.1,2128.7,2153.2,2210.8,2254.3
1724,1711.9,1784.8,1834.5,1881.2,1920.6,1938.5,1945.5,1969.4,1969.2,1978.5,1995.7,2004.8,2033.5,2073.5,2095.8,2102.4,2137.3,2181.1,2245
1521.1,1619.1,1712.1,1769.1,1791,1832.9,1891.9,1924.9,1939.7,1946.3,1941.5,1940.4,1935.8,1920.9,1915.2,1935.4,1969.2,1992.9,2031.4,2067.7
1508.1,1539.7,1553,1610.7,1647.7,1674.8,1699.6,1746.5,1762.2,1781.1,1782.7,1783.2,1779.4,1790.8,1803.7,1819.4,1824.6,1870,1882.9,1909.7
1651.6,1678.6,1693.2,1731.5,1761.2,1776.4,1781,1783.8,1786.5,1786.8,1786.1,1787.1,1787.8,1794.5,1802.6,1815.4,1824.2,1840.2,1859.6,1896.1
1630.4,1645.1,1679.1,1754.3,1817.9,1847.8,1883.8,1902.3,1917.9,1928.9,1938.5,1944.2,1939.5,1945.8,1956.5,1961.9,1978.7,1997.3,2010.6,2033.6
1435.2,1421.1,1413.4,1433.4,1466.3,1514.6,1556.5,1589.5,1596.8,1612.7,1627.6,1635.4,1639.1,1646.9,1656.7,1645.6,1668.8,1714,1749,1756
1357.7,1400.8,1429.8,1445.3,1498.3,1512.1,1529.8,1551.2,1564.4,1565.3,1565.1,1561.2,1549.1,1553.1,1555.3,1555.1,1555.8,1565.3,1595.4,1607.6
1412.8,1410.7,1400.5,1430,1500.8,1517.1,1552.4,1564.7,1573.3,1594.1,1598.6,1599.8,1597.8,1594.6,1607.5,1617.5,1624.3,1637.6,1643.7,1663.6
1678.1,1690.1,1717.3,1739,1776.6,1798.8,1819.5,1859.4,1879.7,1887.5,1893.9,1902.3,1905.9,1909.9,1925.1,1954.8,1968.2,1998.2,2025.8,2063
1500.3,1545.9,1558.2,1519.2,1559,1639.6,1715.1,1736.3,1743.2,1744.8,1748.4,1751.1,1754.3,1752,1745.7,1738.2,1745,1762.3,1793,1822.7
1651.6,1673.8,1698.5,1726,1757.5,1795.1,1826,1852.1,1861.1,1865.9,1873.2,1878,1876.3,1880.1,1882.7,1895.1,1909.7,1940.3,1981.4,2045.1
1588.4,1597.6,1635.2,1647.2,1658.7,1677.1,1684.8,1697,1708.1,1711,1701.1,1703.2,1725,1733.1,1734.8,1757.9,1770.8,1778.7,1789.4,1807.7
1792.3,1812.1,1796.3,1805.8,1885,1926.1,1946.8,1966.1,1994.4,2027.2,2030.8,2055.7,2062.2,2066.2,2083.8,2108.9,2124.7,2150.2,2179.2,2211.8
1639.9,1653.7,1645.5,1652.2,1725,1766.2,1823,1851.6,1862.1,1868.2,1871.5,1884.1,1914.9,1910.3,1902.4,1912.3,1924.9,1944.9,1983.7,2008.5
1610.9,1645.9,1690.7,1717.5,1735.5,1745.5,1750.9,1754.6,1759,1766.5,1766.9,1769.7,1778.8,1791.8,1809.4,1821.9,1851.1,1889.2,1906.3,1941
1729.5,1777.1,1800.9,1830.8,1871,1876.9,1940.6,1970.6,1997.8,1997.7,1987.4,1979.4,1996.3,1998.3,2003,2004.4,2022.3,2040.6,2051.9,2066.9
1708.1,1724.3,1766,1852.9,1910.9,1958.5,1967.9,1977.3,2010.9,2054.2,2088.9,2141.3,2168.7,2176.8,2187.6,2193.1,2204.7,2227,2255.9,2298.9
1693.8,1750.3,1773.9,1798.7,1829.3,1847.6,1866,1878.4,1875.3,1868.7,1868,1869.8,1868.8,1881.9,1894.8,1902.7,1929,1937.2,1944.3,2024.2
1591,1628.2,1633,1661.5,1689.5,1722.5,1737.6,1743,1750,1752.3,1754.8,1757.9,1766.5,1774.3,1783.8,1803.1,1816.7,1829.4,1849.2,1870.9
1586.9,1616.6,1635.2,1630.7,1648.3,1686.5,1697.1,1709.5,1746.9,1754.3,1762.7,1774.2,1771.9,1781.6,1786.9,1791,1809.9,1824.3,1844.7,1850
1655,1697,1682.9,1748.2,1779.2,1733.6,1713.5,1817,1850.1,1945.2,1975.8,1987.7,1992.2,2006.1,2025.1,2024.1,2055.7,2094.5,2123.8,2143
1492.7,1496.8,1509.8,1594.8,1652.7,1695.9,1713.2,1730.7,1739.1,1750.1,1753,1765.5,1778.8,1810.9,1826.7,1862.3,1903.7,1946.2,1972.5,1972.3
1585.5,1602.4,1592.1,1643.1,1693.8,1735.7,1755.5,1774.2,1777.8,1783.1,1785.5,1775.8,1777.8,1781,1799.9,1829.1,1864.9,1885.1,1903.2,1915
1647.8,1711.9,1763.3,1822.5,1893.4,1922.1,1915.8,1917.5,1923.9,1948.6,1974.3,1971.6,1991.2,1989.9,1993.3,2015.6,2030.3,2048.8,2072.4,2079.2
1788.8,1781.5,1794,1822.1,1855.8,1879.2,1895.9,1915,1930.2,1947.7,1956.1,1963,1987.7,2008.7,2025,2056,2088.9,2112.1,2133.5,2153
1599,1637.8,1659.7,1692,1707.1,1744.8,1754,1778.4,1777.8,1763.8,1774.5,1800.9,1841.8,1869.6,1885.7,1895.4,1905.9,1895.5,1896.1,1905.5
1567.2,1609.8,1645.7,1648.4,1714.3,1716.7,1691.3,1701.4,1709.7,1727.3,1737.5,1763.8,1781.4,1799.4,1811.6,1825.2,1841.9,1864.1,1876.6,1893.5
1731.9,1709.4,1733.5,1805.4,1809.2,1810.2,1819.2,1833.4,1865.6,1877.9,1890.9,1909.2,1929.7,1934.1,1945.4,1954.5,1966.4,1975.7,1985.6,1991
1642.5,1659.6,1686.8,1701.3,1692,1704.1,1724.9,1751,1760.4,1770.7,1779.6,1779.8,1784.6,1799,1816,1835.3,1853.3,1868.5,1888.2,1909.7
1643.7,1668.3,1687.9,1703.9,1709.2,1713.3,1722,1728.8,1733.5,1739.2,1737.5,1743.3,1749.3,1760,1768.3,1777.4,1783.6,1803.9,1819.2,1835.9
1521.4,1566.6,1605.8,1635.7,1691.2,1739.2,1754.6,1755.6,1758.2,1762.5,1754.1,1754.8,1755.9,1760.3,1764.1,1775.5,1792.4,1816.4,1834,1854.8
1698.7,1724.1,1704.2,1742.8,1783.8,1815.5,1828.9,1835.6,1842.4,1864.2,1868.5,1879.5,1902.4,1904,1914.7,1932.6,1950.6,1992.7,2032.9,2049.4
1702.8,1655.3,1654.6,1708.7,1792.3,1819.2,1834.4,1840.6,1836.8,1850.9,1849.8,1854,1855,1867.9,1873.8,1902.4,1930,1948.1,1983.3,2022.8
1521.9,1573.7,1608.2,1680.9,1710.1,1719.2,1738.6,1753,1770.1,1785.2,1793.5,1811,1830,1847,1878.4,1887.5,1896.2,1896.8,1906,1930
1527.5,1567.9,1604.8,1623.2,1649.1,1643,1643,1633.9,1641.4,1654,1710.9,1771.9,1796.2,1801.1,1835.3,1858.2,1888.4,1909.7,1921,1929.3
1734.2,1763.4,1742.2,1750.8,1758.8,1778.4,1794.8,1826.9,1860.4,1881.1,1925.5,1933.9,1943.4,1931.5,1939.2,1943.1,1958.4,1976,1985.4,1997.2
1632.5,1603.6,1598.3,1610.6,1638.8,1651.4,1657.8,1683.7,1704.8,1721.4,1734.4,1740.2,1745.2,1760.1,1768,1778.9,1794.1,1804.4,1832.7,1855.9
1618.4,1634.6,1634.5,1656.1,1679.1,1677.5,1686.5,1703.5,1709.7,1733.8,1743.7,1742.9,1750.6,1757.6,1764.5,1766.6,1777.8,1784.2,1795.9,1812.4
1565,1663.3,1722.9,1715.5,1726.3,1739,1750.9,1772.6,1787.1,1802.3,1821,1836.9,1839.4,1851.3,1867.4,1874.3,1879.3,1885.4,1892.3,1900.3
1685.1,1690.1,1730.7,1809.7,1838.3,1848.1,1851.1,1860.6,1874.4,1865.2,1838.6,1847.1,1884.2,1898.9,1927.4,1950.8,1967.4,1976.5,1988.9,1995
1576.4,1609,1634.9,1656.5,1672.5,1669.3,1676.7,1679.5,1674.4,1674.7,1677.6,1684.7,1696.9,1697.2,1719.7,1731.3,1741.6,1753.9,1770.7,1792.4
1545,1535.6,1576.5,1607.3,1630.2,1638.6,1643.1,1691.3,1708.5,1781.9,1789,1803.2,1814.7,1828.2,1843.3,1855.2,1862.5,1877.9,1892.6,1904.1
1542.2,1605.4,1617.1,1653.9,1687.4,1703.1,1721.6,1736.4,1737.2,1734.2,1722.8,1723.9,1736.7,1755.4,1778.9,1796.2,1809.4,1835.5,1868.9,1887.2
1602.1,1573.9,1564.6,1602.9,1678.5,1722.5,1732,1736.7,1741.8,1744,1745.3,1754.4,1770.3,1797.6,1805.1,1818.4,1804.8,1821.9,1829.7,1851.2
1489.3,1500.7,1537.5,1552.3,1604.5,1621.2,1637.5,1639.6,1637.5,1634.4,1646.1,1644.6,1655.8,1668.6,1674.2,1695.8,1728,1749.7,1757.3,1777.1
1527.7,1601.5,1711.7,1776.5,1817.4,1833.6,1839.5,1851.1,1851.7,1849.3,1847.9,1842.9,1842,1847.2,1862.2,1872.5,1906.7,1926.8,1944.9,1954.5
1597.7,1623.4,1647.7,1674.8,1685.9,1723.6,1731.1,1740.1,1747.7,1752,1751.1,1741.7,1745.5,1747.4,1758.4,1777.6,1800.2,1812.1,1825.8,1852
1536.6,1629.8,1665.8,1652.6,1649.3,1687.5,1740.3,1758.4,1782.4,1803.1,1820,1826.8,1863.5,1883.4,1921.3,1937.6,1954.4,1965.6,1981,1994.1
1667.2,1726.6,1753.7,1746.8,1805.9,1856.9,1874.6,1893.6,1911.8,1911.7,1923.2,1937,1968.2,1989.6,2018.2,2041.4,2061.9,2086.3,2105.9,2119.5
1468.3,1528.4,1606.3,1629.5,1657.3,1674.9,1696.4,1731,1748.2,1766.4,1768.9,1786.8,1806.1,1814.7,1826.4,1833.7,1844.4,1840.4,1850.3,1842.4
1557.8,1597.9,1642.3,1699.9,1723.6,1721.4,1707.1,1693.9,1711.7,1739.3,1756.6,1776.4,1798.9,1812.5,1823.8,1832.5,1841.9,1851.2,1858.8,1860.2
1699.6,1720.9,1729.3,1754.7,1770,1783.6,1791.9,1806.7,1817.4,1815.8,1838.2,1858.9,1869,1876.9,1885.9,1890.9,1902.4,1905.5,1907.9,1913.6
1530.2,1546.7,1561.1,1595.2,1620.8,1647.7,1664.4,1680.7,1684.2,1687.8,1694.5,1699.2,1702.9,1713.3,1725,1733.8,1756.1,1776.4,1792.1,1803.1
1531.7,1575.6,1587.9,1598.5,1593.7,1627.9,1627.8,1661.4,1677.2,1682.7,1689.2,1693.1,1694.2,1695.7,1704.5,1712,1726.7,1742,1746.5,1763.4
1556,1597.5,1663.6,1716.2,1749.1,1784.7,1799.9,1826.7,1840.5,1850.3,1865.3,1873.8,1889,1897.7,1905.4,1907.7,1914.9,1930.5,1945.7,1961.9
1629.4,1635.3,1678.7,1710,1736.8,1760.4,1754.5,1757.6,1761,1770.4,1801.8,1818.5,1822,1825.2,1834,1838,1843.3,1849.8,1854.8,1863.4
1630.2,1684.2,1754.1,1853.6,1921.4,1911,1921,1948.6,1976.8,1985.2,2000.5,2022,2030.4,2050.6,2077.9,2103.5,2126.4,2144.3,2150,2160.6
1595.1,1685.7,1736.2,1771.8,1815,1853.2,1868.3,1883.8,1891.4,1903.3,1912.3,1923,1932.4,1949.4,1971.7,2009.3,2010.9,2032.7,2041.1,2070.3
1490,1607,1646.5,1661.4,1706.3,1716.8,1700.9,1710.5,1728.4,1737.5,1743.5,1788,1820.7,1834.7,1866.9,1869.7,1878.4,1881.6,1886.9,1889.9
1482.8,1504.8,1548.4,1632.3,1678.5,1709.2,1728.1,1737.5,1735.9,1737.3,1752.2,1758,1764.7,1771.8,1801.1,1833.1,1849.9,1861.2,1882.3,1889.6
1430.4,1459.2,1516,1571.2,1652,1678.5,1711.6,1748.8,1794.2,1812.2,1817.3,1803.9,1780.4,1790.9,1796,1813.8,1830.1,1888.7,1909.7,1919
1533.8,1604.5,1662.2,1666.8,1685.1,1772.6,1864.2,1917.6,1941.3,1971.7,1974.1,1973.1,1975.1,1981.5,1985.6,1982.9,1987.1,1997,2024.5,2020
1590.1,1671.3,1742.3,1798.7,1808.1,1825.7,1839.8,1851.3,1859,1857.5,1864.1,1873.4,1883.6,1895.8,1901.7,1917.2,1926,1948.6,1962,1968.3
1471.2,1513.4,1607.7,1699.7,1736.3,1767.9,1796.5,1823.2,1842.8,1846.9,1862.1,1878.2,1893.5,1921.4,1961.3,1982.3,1982.9,1981.8,1990.5,2003.3
1714.3,1745.1,1853.2,1944.2,1963.3,2009,2029.8,2042.4,2051.1,2037.5,2037.5,2050.2,2023.6,2048.5,2087,2115,2136.5,2171,2193.7,2207.9
1671.7,1698.8,1734.6,1746.2,1760.7,1779.1,1799.8,1820.7,1825.7,1838.5,1871,1879.6,1889.8,1899.3,1900.6,1911.6,1913.6,1926.7,1942,1952.6
1376.8,1405.6,1467.3,1535.1,1578.4,1633.8,1634.8,1667.6,1722.1,1756.6,1776.2,1801.8,1828.1,1838.1,1865.2,1890.2,1912.6,1918.1,1927.7,1914.4
1498.3,1491,1530.2,1554.5,1568.6,1587.4,1630.5,1666.3,1678.2,1692.3,1697.4,1705.6,1747.2,1770,1785.4,1833.9,1864.3,1878.6,1916.1,1954.1
1447.9,1484.3,1533.3,1580.4,1612.8,1636.2,1663.9,1666.9,1681.7,1724.3,1727.5,1727.7,1733.9,1745.7,1761.3,1773.5,1789,1812,1849.3,1868.5
1570,1577.3,1602.7,1665,1725.1,1762.7,1792.7,1812.4,1837.4,1832.6,1844.9,1871.6,1890.4,1881.8,1895.8,1917.8,1937.6,1951.5,1949.3,1953.4
1478.6,1492.8,1526.1,1531.8,1539.3,1553.5,1590.7,1617.8,1656.1,1667,1664.7,1673.9,1686.8,1702.9,1713.6,1725.2,1727.6,1732.5,1725,1734.1
1459.8,1484.5,1511.2,1535.2,1570.2,1589.6,1595.3,1597.6,1610.9,1621.6,1644.3,1678,1699.3,1701.7,1700.9,1716.2,1733.7,1732.7,1744,1750.5
1428.2,1486,1537.3,1570,1569.5,1544.2,1550.9,1561.8,1572.3,1633,1690.7,1724.9,1756.8,1757.3,1752.7,1752.6,1753.5,1757.5,1753.1,1760.5
1564.1,1607.9,1695.9,1733.8,1783.8,1806.2,1810.8,1842.8,1860.9,1880.5,1896.5,1916,1940.8,1942.1,1945.1,1949.4,1966.2,1968.6,1976,1999.5
1511.7,1586.9,1629.1,1676,1695.1,1741,1770.2,1796,1792.1,1788.5,1788,1792.3,1791.5,1794.5,1797.9,1804.7,1819.4,1836.7,1859,1877.7
1625.3,1641.9,1674.7,1739.3,1778.7,1795.9,1817.6,1826.9,1829.8,1835.1,1837.7,1846.3,1850,1861.2,1872.4,1882.4,1910.1,1935,1959,1979
1507.4,1535.4,1546.2,1587.6,1595.6,1614.8,1635.3,1643.5,1635,1670.9,1683.5,1689.7,1696,1711.9,1732,1763.2,1792.6,1821.7,1856.1,1889.9
1587.2,1652.8,1690.7,1750.7,1850.3,1889.4,1932.4,1957.8,1978.2,1992.4,2006.7,2015.7,2032.9,2081.9,2086.7,2090.9,2122.7,2170,2213.9,2251.5
1595.2,1645.6,1661.3,1743.2,1781.7,1801.9,1830.8,1837.3,1854,1877.1,1897.5,1918.8,1933.8,1953.2,1953.6,1945.9,1946.2,1946.2,1953,1967.3
1539.6,1591.3,1654,1671.6,1694,1718.7,1734,1750.7,1765.4,1781.5,1792.7,1808.5,1821,1817.5,1825.4,1840.5,1840.6,1859.9,1870.1,1877.4
1661.1,1829.8,1869.8,1893.3,1906.1,1920.2,1934.2,1945.2,1968.6,1997.6,2012.9,2026.9,2030.7,2045.8,2064.2,2081.3,2086,2057.8,2043.7,2047.5
1533.1,1602.6,1649.3,1717.5,1746.3,1857.8,1886.1,1899.3,1922.6,1929,1930.1,1926.1,1937.5,1963.1,1982.6,2014.5,2043.4,2077.1,2105.5,2139.9
1438.9,1513.7,1525.6,1565.2,1621.7,1635.3,1658.6,1683.8,1709.5,1743.7,1710.8,1739.9,1760.1,1774.8,1761.7,1765.6,1770.2,1776.9,1772.4,1814.1
1458.8,1520.6,1550.4,1603.6,1632.3,1664.9,1696.4,1707.3,1716.7,1743.3,1738.5,1729.7,1718.4,1715.5,1724.5,1726.4,1747.2,1780.8,1799,1836.9
1542.5,1594.5,1637.9,1672.4,1698.1,1702.8,1712.4,1739.4,1758.7,1762.6,1764.7,1763,1758.1,1769.9,1773.9,1787.8,1794.3,1790.8,1816.1,1840.9
1588.3,1632.8,1666.4,1678.7,1730.1,1806.3,1841.3,1897,1932.4,1939.4,1940.5,1948.2,1955,1960.7,1967.6,1969.1,1954.9,1960.4,1964.7,1991.5
1535.2,1599.6,1632.6,1663.4,1689.3,1724.7,1770.4,1853,1879,1913,1932.1,1952.7,1965.9,1968.4,1975.7,1996.2,2003.7,2029.3,2046.2,2072.3
1564.4,1565.8,1564.1,1579.4,1596.2,1612.7,1626.8,1653.6,1664,1696.5,1735.2,1780.7,1793.7,1817.3,1849.1,1913.1,2014.6,2086.7,2138.4,2162.2
1703.4,1723.4,1758.2,1782.2,1795.9,1805.4,1780.5,1770.7,1784,1823.5,1883.7,1921.3,1969.7,2017.4,2074.3,2120.9,2185.7,2273.6,2333.9,2372
1669,1737.6,1812.6,1840.1,1875.6,1912.5,1925,1932.3,1941.4,1948.6,1986.3,2009.6,2047.2,2088.7,2141.2,2192.5,2224.3,2275.9,2310.2,2385.9
1582.5,1587.3,1614.5,1664.3,1678.8,1691.3,1716.7,1735.2,1757.7,1776,1805,1809.2,1843.1,1872.4,1924.9,1958.4,2000.2,2092.3,2195.2,2332
1572.5,1592.2,1606.1,1606.1,1615.5,1626.9,1645.6,1664.9,1678.3,1703.2,1697,1698.9,1722.4,1746.3,1773.6,1835.2,1909.6,1960.7,1992.5,2012.8
1658.3,1683,1731.3,1767.7,1800.2,1821.7,1861.7,1880.1,1885.1,1891.4,1903.3,1906.8,1943.3,1952.3,1988.4,2039,2108.6,2178.9,2238.2,2297.1
1444.8,1464.9,1473.6,1487.7,1501,1540.9,1557.8,1576.8,1600,1648.1,1682.4,1718.6,1757.6,1789.5,1837.9,1920.7,2000.8,2090.5,2195.1,2303.5
1459.5,1472,1481.4,1505.7,1515.7,1515.9,1515.9,1519.7,1527.5,1543.1,1566.9,1589.4,1605.1,1621.7,1674.8,1721.8,1768.9,1830,1881.1,1979.5
1541.5,1544.8,1577.6,1592.3,1605.7,1628.6,1639.6,1655.2,1666.2,1677.3,1705,1738.1,1777.7,1851.2,1912.7,1965.8,2033.3,2102.9,2185.1,2205
1717.5,1718.5,1734.5,1769.1,1791.9,1804.8,1812.2,1808.6,1811.4,1821.8,1830.8,1848.1,1869,1901.8,1933.4,2078.3,2139.5,2202.4,2287,2309.9
1762.7,1792.7,1848,1902.7,1921.4,1929.6,1943.9,1960.4,1980.1,1983.2,1992.4,2012.9,2039.5,2063.1,2091.6,2161.6,2189.5,2285.6,2333.9,2384.7
1559.8,1583,1609.4,1620,1624.1,1644.1,1660,1671.2,1702.9,1722,1715.3,1713.3,1746.8,1798.6,1843.2,1954.8,2049.4,2156.4,2322.1,2374.9
1557.4,1563.6,1574.3,1580.8,1592.4,1621.4,1627.7,1646,1659.7,1668.1,1683.7,1702,1712.6,1756.7,1792,1841.7,1925.2,2002.1,2062.3,2099.7
1620.8,1660.8,1709,1756.5,1819.6,1857.9,1880.8,1880.4,1928.2,1945.1,1967.1,1964.3,1975.1,2003.1,2033.6,2092.1,2183.8,2252.1,2291.2,2346.1
1453.8,1478.9,1522,1581.6,1621,1635.8,1673.2,1689.3,1685.1,1705.5,1744.6,1800.6,1868,1908.8,1946.9,1975.8,2060.3,2241.7,2296.2,2407.5
1469.5,1473.7,1484.8,1499.3,1508.4,1518.7,1530.4,1543.3,1560.7,1578.9,1597.4,1611.3,1656.5,1685.9,1714.9,1752.1,1799.3,1863.1,1942.9,2070.1
1548,1575.9,1601,1613.7,1622.7,1649.9,1671.5,1687.7,1664.5,1691.3,1711.1,1810.6,1857.6,1913.7,2019.5,2116.6,2177.1,2191.6,2197.3,2187.1
1658.4,1654,1676.8,1686.6,1687.5,1681,1685.2,1693.5,1710.1,1735.4,1790.2,1831.2,1882.8,1987.4,2059,2116,2174.4,2230.6,2258.7,2268.1
1500.8,1518.2,1540.7,1559.3,1577.6,1599.9,1627,1627.7,1641.4,1656.7,1710.3,1762,1784.4,1843.9,1900.5,2029.8,2218.7,2268.7,2284.7,2315.3
1461.9,1484.5,1522.4,1530.1,1534.9,1544.3,1563.2,1560.4,1555.8,1561.7,1584.4,1641.1,1694.8,1757.1,1873.2,1980.3,2027.5,2062.6,2100.5,2165
1530.7,1555.5,1568.3,1578.5,1581,1580.8,1586,1593.9,1603.8,1613.9,1625.2,1649.8,1676.5,1745.5,1815.9,1903.3,1999.4,2059.7,2127.4,2170.1
1529.5,1540.5,1563,1591.5,1600.4,1619.9,1626,1625.3,1624.9,1637.1,1642,1651.7,1652.4,1650.1,1685.4,1751.3,1872.4,1962.5,2055.5,2096.2
1429.8,1442.9,1461,1474.1,1486.3,1497,1505.4,1512,1511.4,1515.4,1520.6,1530.9,1540.7,1554.7,1583.8,1624.2,1743.2,1804.8,1949.7,2100.7
1653.3,1671.5,1689.4,1683.3,1692.7,1710.4,1732.5,1749.3,1766.6,1779.6,1764.7,1777.5,1793,1838.5,1937.2,1992.8,2129.8,2211.1,2245.4,2265.9
1541.1,1554.8,1568.4,1580.5,1595.4,1614.3,1630.5,1643,1656.2,1662.8,1672,1689.7,1726.5,1772,1842.8,1902.6,1953.8,2041.5,2131.3,2175.4
1714.6,1732.5,1758.6,1769.1,1769.3,1765.8,1773.6,1784.1,1801.5,1827.9,1844.5,1857.9,1866.9,1886.9,1908.4,1966,2037.8,2125,2181.8,2227.7
1698.1,1731.7,1768.5,1828.8,1841.3,1849.1,1860.5,1864.3,1875.4,1889.8,1906.3,1964.4,2015.6,2050.7,2084.7,2120.2,2171.7,2216.4,2232.1,2354.1
1598.6,1630.4,1668.9,1671.2,1680.8,1694,1728.3,1753.2,1772.2,1796.5,1782,1782.6,1801.9,1828.1,1866.4,1931.2,2054.6,2145.5,2225.5,2271.2
1522.4,1535.6,1535.9,1542.9,1546.4,1552.7,1553.4,1574.7,1582.5,1609.4,1644.6,1712.1,1778.3,1809.1,1844.8,1871.3,1905.3,1969.4,2040.9,2077.7
1630.5,1670.2,1717.3,1730.4,1761.6,1782.9,1797.8,1802,1816,1840.7,1842.3,1827.1,1849.2,1874.6,1920.4,1989.3,2035.1,2129.3,2181.5,2247.3
1407,1434.2,1455.9,1486.9,1506.3,1524,1545.8,1550.9,1564.6,1592.2,1622.8,1675.9,1722.7,1794.2,1825.7,1874.9,1917.9,2080.2,2219.7,2301.3
1417.1,1428.5,1445.8,1460.7,1470.4,1476.6,1485.3,1495.6,1507.4,1523.5,1547,1563.8,1614.7,1653.8,1696.4,1772.8,1873.4,1923.2,1991.5,2100.1
1713.7,1744.7,1765.3,1781.4,1804.4,1819.9,1828.1,1835.3,1860.7,1885.1,1874.6,1931.2,1990.5,2043.2,2058.9,2086.9,2151,2226.4,2304,2342.5
1565.8,1592.4,1594.3,1618.7,1634.3,1643,1650.5,1658.2,1665.3,1628.7,1634.1,1744.9,1801.7,1832.7,1835,1857,1870.5,1928.3,1947.7,2021.1
1570.3,1593.9,1631.7,1685.6,1781.5,1815,1838.9,1840.8,1812.2,1809.2,1857.1,1970.3,2031,2055.6,2070.4,2146.5,2270.4,2322,2373.3,2398.7
1698.4,1738.5,1775.9,1822.3,1853.7,1897.2,1914.8,1923.8,1924.8,1949.7,1983.3,2028.9,2076.3,2109.3,2139.7,2165,2209.8,2247.8,2317.7,2385.5
1521,1535.8,1565.2,1598.6,1627,1586.7,1581.1,1636.1,1664.5,1693.2,1726.8,1786.3,1818.1,1836.7,1851,1847.1,1870,1914.8,1972.6,2076.6
1471.5,1477.1,1485,1499.5,1517.6,1531,1549.2,1582.3,1611.8,1650.2,1670.8,1688.3,1725.1,1756.8,1807.8,1866,1961.3,2028.1,2079.6,2153
1550.9,1586.6,1630.8,1643.7,1662,1681,1692.2,1702.3,1713.8,1668.3,1677.4,1690.4,1729.3,1759.8,1800.2,1831.3,1892.4,2016.9,2087.5,2155.1
1615.3,1669.8,1722.6,1734.4,1757.2,1777.3,1783.2,1782.1,1781.7,1811,1825.4,1849,1883.9,1933.3,1985.4,2063.1,2090.1,2118,2189,2260.7
1638.2,1725.8,1773.6,1789.2,1803.4,1811.1,1810.1,1821.4,1840.5,1845.6,1850.8,1880.8,1906.4,1951.4,2010.2,2073.8,2153.3,2225,2275.8,2320.1
1540.1,1540.4,1549.9,1573.1,1596.2,1599.8,1612.6,1622.6,1648.3,1675.3,1646.2,1685.7,1754.8,1821.6,1905.3,1989.3,2019.3,2076.7,2140.1,2192.6
1488.2,1585.2,1642.6,1710.2,1772.2,1782.2,1793.2,1773.4,1786.2,1766.2,1788.7,1888.2,1956.1,1986,2085,2137.2,2264.4,2324.7,2347.2,2355.2
1641.3,1678,1716.7,1747.9,1789.4,1826.2,1871.1,1897.1,1917.2,1942.4,1973.1,2018.7,2047.4,2092.3,2168.8,2228.6,2292,2372.9,2432.4,2494.4
