participant,effect,q_type,estimate,se,lextale_std,eq_std,q_sum
601c454a1e2f3c720321470b,boundary_separation,wh,1.3226346085,0.17479195894673316,0.29996217587466084,-0.7398733580558277,-1
601c454a1e2f3c720321470b,drift_rate,yn,1.32217527,0.04036937995493704,0.29996217587466084,-0.7398733580558277,1
601c454a1e2f3c720321470b,drift_rate,wh,1.328827645,0.042441326429537095,0.29996217587466084,-0.7398733580558277,-1
601c8b5b02683a7e54b93aeb,boundary_separation,yn,2.26671441,0.3604095625624341,-1.1752616399023599,-0.5145057963736599,1
601c8b5b02683a7e54b93aeb,boundary_separation,wh,4.654129565,2.2095437460422,-1.1752616399023599,-0.5145057963736599,-1
601c8b5b02683a7e54b93aeb,drift_rate,yn,0.95637292,0.09633733296445855,-1.1752616399023599,-0.5145057963736599,1
601c8b5b02683a7e54b93aeb,drift_rate,wh,0.3629704751295,0.14755476028574047,-1.1752616399023599,-0.5145057963736599,-1
601e15660cc54b258b587d3d,boundary_separation,yn,1.552833885,0.21381891675068648,-1.0277392583246578,0.8376995737193467,1
601e15660cc54b258b587d3d,boundary_separation,wh,1.63387473,0.21246342497663806,-1.0277392583246578,0.8376995737193467,-1
601e15660cc54b258b587d3d,drift_rate,yn,1.3361029975,0.0678333409175275,-1.0277392583246578,0.8376995737193467,1
601e15660cc54b258b587d3d,drift_rate,wh,1.181242685,0.06984116374334184,-1.0277392583246578,0.8376995737193467,-1
601f04fb235cb14020c7a96f,boundary_separation,yn,1.650562215,0.21491739352542796,0.22620098508580985,1.0630671354015144,1
601f04fb235cb14020c7a96f,boundary_separation,wh,2.892475125,0.5676532650150314,0.22620098508580985,1.0630671354015144,-1
601f04fb235cb14020c7a96f,drift_rate,yn,1.349286185,0.06419617286568628,0.22620098508580985,1.0630671354015144,1
601f04fb235cb14020c7a96f,drift_rate,wh,0.7233195864,0.1719530244775949,0.22620098508580985,1.0630671354015144,-1
6021d935ae778527962c9fd3,boundary_separation,yn,1.73284222,0.23978149776975693,-0.5851721135915515,-2.167201248709557,1
6021d935ae778527962c9fd3,boundary_separation,wh,1.713256255,0.2170353056017933,-0.5851721135915515,-2.167201248709557,-1
6021d935ae778527962c9fd3,drift_rate,yn,1.2580757895,0.08009341585923396,-0.5851721135915515,-2.167201248709557,1
6021d935ae778527962c9fd3,drift_rate,wh,1.087769992,0.06855458829258562,-0.5851721135915515,-2.167201248709557,-1
6021f6c1f883e82b11739f31,boundary_separation,yn,4.602628885,2.174120846733458,1.7751859916516814,0.9128220942800693,1
6021f6c1f883e82b11739f31,boundary_separation,wh,4.415602815,2.126567061573961,1.7751859916516814,0.9128220942800693,-1
6021f6c1f883e82b11739f31,drift_rate,yn,0.649808511915,0.18720574724988856,1.7751859916516814,0.9128220942800693,1
6021f6c1f883e82b11739f31,drift_rate,wh,0.62087687368,0.15109058717962248,1.7751859916516814,0.9128220942800693,-1
6023df587f535406af0c7fcb,boundary_separation,yn,1.834494965,0.24713501636161314,-1.0277392583246578,0.3118419297942886,1
6023df587f535406af0c7fcb,boundary_separation,wh,2.352282845,0.32876875266031425,-1.0277392583246578,0.3118419297942886,-1
6023df587f535406af0c7fcb,drift_rate,yn,1.226998317,0.09210969838636932,-1.0277392583246578,0.3118419297942886,1
6023df587f535406af0c7fcb,drift_rate,wh,0.56717804985,0.11144921258168017,-1.0277392583246578,0.3118419297942886,-1
6026adf0704fd23a5dc0ee32,boundary_separation,yn,1.589130995,0.19150280861520996,-0.5851721135915515,-1.7915886459059438,1
6026adf0704fd23a5dc0ee32,boundary_separation,wh,2.23446108,0.29003296716262134,-0.5851721135915515,-1.7915886459059438,-1
6026adf0704fd23a5dc0ee32,drift_rate,yn,1.61164703,0.04892588128392584,-0.5851721135915515,-1.7915886459059438,1
6026adf0704fd23a5dc0ee32,drift_rate,wh,1.363857373,0.10556679398865153,-0.5851721135915515,-1.7915886459059438,-1
60274b8abca008526ce6433c,boundary_separation,yn,1.607915245,0.21614076891908765,-0.2901273504361474,1.138189655962237,1
60274b8abca008526ce6433c,boundary_separation,wh,3.697139764,2.129281970615971,-0.2901273504361474,1.138189655962237,-1
60274b8abca008526ce6433c,drift_rate,yn,1.222176165,0.06921178725105297,-0.2901273504361474,1.138189655962237,1
60274b8abca008526ce6433c,drift_rate,wh,1.02449188805,0.11287984434148264,-0.2901273504361474,1.138189655962237,-1
602854edbf92e76fc9c56355,boundary_separation,yn,1.67244132,0.21046901539675297,2.6603202811178943,-0.06377067300932433,1
602854edbf92e76fc9c56355,boundary_separation,wh,1.890907785,0.3197231669633752,2.6603202811178943,-0.06377067300932433,-1
602854edbf92e76fc9c56355,drift_rate,yn,1.2731970455,0.06265330386008165,2.6603202811178943,-0.06377067300932433,1
602854edbf92e76fc9c56355,drift_rate,wh,1.269075763,0.0648923762034763,2.6603202811178943,-0.06377067300932433,-1
602c790b7597b0571b1e1472,boundary_separation,yn,1.4992318335000001,0.251404882523216,-0.5851721135915515,0.011351847551398253,1
602c790b7597b0571b1e1472,boundary_separation,wh,1.380019978,0.18034345251073924,-0.5851721135915515,0.011351847551398253,-1
602c790b7597b0571b1e1472,drift_rate,yn,1.406687835,0.04705174529739083,-0.5851721135915515,0.011351847551398253,1
602c790b7597b0571b1e1472,drift_rate,wh,1.2688568395,0.04281511387979728,-0.5851721135915515,0.011351847551398253,-1
60307e9acd3854f1656ac658,boundary_separation,yn,1.7182519,0.25580989770857737,-0.1426049688584453,0.46208697091573375,1
60307e9acd3854f1656ac658,boundary_separation,wh,1.7577151695,0.3641874582177266,-0.1426049688584453,0.46208697091573375,-1
60307e9acd3854f1656ac658,drift_rate,yn,1.2448368795,0.06190654821306715,-0.1426049688584453,0.46208697091573375,1
60307e9acd3854f1656ac658,drift_rate,wh,1.069088368,0.06574477787592375,-0.1426049688584453,0.46208697091573375,-1
603401117dd0c2000a1cb8e6,boundary_separation,yn,1.315258723,0.16451182689778537,-0.5114109228027005,-0.8149958786165502,1
603401117dd0c2000a1cb8e6,boundary_separation,wh,1.3722019365,0.23078700066677468,-0.5114109228027005,-0.8149958786165502,-1
603401117dd0c2000a1cb8e6,drift_rate,yn,1.298312705,0.026845657423393864,-0.5114109228027005,-0.8149958786165502,1
603401117dd0c2000a1cb8e6,drift_rate,wh,1.1461291565,0.031324870097357405,-0.5114109228027005,-0.8149958786165502,-1
603414a536144802cda025f5,boundary_separation,yn,1.9401784,0.2694310525484742,-0.7326944951692537,-1.0403634402987179,1
603414a536144802cda025f5,boundary_separation,wh,1.8438098185,0.38837043388065456,-0.7326944951692537,-1.0403634402987179,-1
603414a536144802cda025f5,drift_rate,yn,1.275480589,0.08814731916370998,-0.7326944951692537,-1.0403634402987179,1
603414a536144802cda025f5,drift_rate,wh,1.125294488,0.08059882590593093,-0.7326944951692537,-1.0403634402987179,-1
60368a98238695837a78529b,boundary_separation,yn,1.92784607,0.2455666789386491,0.1524397942969588,2.039659902690908,1
60368a98238695837a78529b,boundary_separation,wh,1.291039315,0.1751091107842239,0.1524397942969588,2.039659902690908,-1
60368a98238695837a78529b,drift_rate,yn,1.3567634165,0.06843783934318799,0.1524397942969588,2.039659902690908,1
60368a98238695837a78529b,drift_rate,wh,1.2782923525,0.03846658436012237,0.1524397942969588,2.039659902690908,-1
6037034f07abbf728431e247,boundary_separation,yn,2.439263565,0.3181098494380448,-1.1015004491135088,-0.8901183991772728,1
6037034f07abbf728431e247,boundary_separation,wh,1.2870311805,0.16283766873377378,-1.1015004491135088,-0.8901183991772728,-1
6037034f07abbf728431e247,drift_rate,yn,0.442497804445,0.12785450992675684,-1.1015004491135088,-0.8901183991772728,1
6037034f07abbf728431e247,drift_rate,wh,0.748710914,0.03804018081531468,-1.1015004491135088,-0.8901183991772728,-1
603cf23d1967b3b1cc9a2df0,boundary_separation,yn,1.940408725,0.26947795003209657,-0.7326944951692537,-0.06377067300932433,1
603cf23d1967b3b1cc9a2df0,boundary_separation,wh,1.82207513,0.257077433684752,-0.7326944951692537,-0.06377067300932433,-1
603cf23d1967b3b1cc9a2df0,drift_rate,yn,1.2570303005,0.10354902377319831,-0.7326944951692537,-0.06377067300932433,1
603cf23d1967b3b1cc9a2df0,drift_rate,wh,1.0146193625,0.07042517946687508,-0.7326944951692537,-0.06377067300932433,-1
603d631cffe72fc0ff456cc2,boundary_separation,yn,1.609610454,0.27676360020346547,-1.322784021480062,0.3869644503550112,1
603d631cffe72fc0ff456cc2,boundary_separation,wh,1.60033277,0.2241655449405558,-1.322784021480062,0.3869644503550112,-1
603d631cffe72fc0ff456cc2,drift_rate,yn,1.3046656925,0.061837210314766786,-1.322784021480062,0.3869644503550112,1
603d631cffe72fc0ff456cc2,drift_rate,wh,1.214538139,0.05770687403195523,-1.322784021480062,0.3869644503550112,-1
6041a2482c6bef1ae8fdd51e,boundary_separation,yn,1.342920807,0.183315061364104,-0.3638885412249985,0.7625770531586241,1
6041a2482c6bef1ae8fdd51e,boundary_separation,wh,1.069876509,0.13977208381569264,-0.3638885412249985,0.7625770531586241,-1
6041a2482c6bef1ae8fdd51e,drift_rate,yn,1.3728009,0.042418335188572465,-0.3638885412249985,0.7625770531586241,1
6041a2482c6bef1ae8fdd51e,drift_rate,wh,1.504321225,0.02794436385901668,-0.3638885412249985,0.7625770531586241,-1
604243ad9743df09e0f72587,boundary_separation,yn,1.2074269035,0.1667148113225887,-1.0277392583246578,1.8894148615694628,1
604243ad9743df09e0f72587,boundary_separation,wh,1.589247215,0.20780517706616822,-1.0277392583246578,1.8894148615694628,-1
604243ad9743df09e0f72587,drift_rate,yn,1.41237769,0.02227499681269119,-1.0277392583246578,1.8894148615694628,1
604243ad9743df09e0f72587,drift_rate,wh,1.209086699,0.042474138074350354,-1.0277392583246578,1.8894148615694628,-1
60439d78a013a237855f2ac8,boundary_separation,yn,2.09764673,0.2670958798962198,-1.322784021480062,1.9645373821301855,1
60439d78a013a237855f2ac8,boundary_separation,wh,2.52224447,0.4113513650192141,-1.322784021480062,1.9645373821301855,-1
60439d78a013a237855f2ac8,drift_rate,yn,1.356916339,0.09073992546300992,-1.322784021480062,1.9645373821301855,1
60439d78a013a237855f2ac8,drift_rate,wh,0.787771612765,0.15497106820522966,-1.322784021480062,1.9645373821301855,-1
60441fcec87598475f6a829f,boundary_separation,yn,1.927606485,0.2543931607510572,-0.5114109228027005,-1.0403634402987179,1
60441fcec87598475f6a829f,boundary_separation,wh,2.253619085,0.4743949061110214,-0.5114109228027005,-1.0403634402987179,-1
60441fcec87598475f6a829f,drift_rate,yn,1.315380412,0.09422798066441465,-0.5114109228027005,-1.0403634402987179,1
60441fcec87598475f6a829f,drift_rate,wh,0.8488047043,0.10843086140383895,-0.5114109228027005,-1.0403634402987179,-1
6044d8e1c960ed56b4b31fe7,boundary_separation,yn,2.708390585,0.36349409868593124,-0.8802168767469557,0.08647436811212084,1
6044d8e1c960ed56b4b31fe7,boundary_separation,wh,3.142102625,0.5499550120903718,-0.8802168767469557,0.08647436811212084,-1
6044d8e1c960ed56b4b31fe7,drift_rate,yn,1.29164002635,0.19129641377023154,-0.8802168767469557,0.08647436811212084,1
6044d8e1c960ed56b4b31fe7,drift_rate,wh,0.951357434,0.13662582179235688,-0.8802168767469557,0.08647436811212084,-1
6047be65ca7cb2053e6aa926,boundary_separation,yn,2.14096924,0.27587245335930816,-1.0277392583246578,-1.415976043102331,1
6047be65ca7cb2053e6aa926,boundary_separation,wh,2.48483441,0.3221728002977249,-1.0277392583246578,-1.415976043102331,-1
6047be65ca7cb2053e6aa926,drift_rate,yn,1.635889749,0.07432068364060844,-1.0277392583246578,-1.415976043102331,1
6047be65ca7cb2053e6aa926,drift_rate,wh,1.1267285565,0.14320140815586527,-1.0277392583246578,-1.415976043102331,-1
60480a1f6a283e139e6757b6,boundary_separation,yn,1.712727355,0.242060882791588,0.1524397942969588,-1.0403634402987179,1
60480a1f6a283e139e6757b6,boundary_separation,wh,1.401394013,0.17367762672117726,0.1524397942969588,-1.0403634402987179,-1
60480a1f6a283e139e6757b6,drift_rate,yn,1.2556185655,0.05485340411925631,0.1524397942969588,-1.0403634402987179,1
60480a1f6a283e139e6757b6,drift_rate,wh,1.276291938,0.031663876915545536,0.1524397942969588,-1.0403634402987179,-1
60485c6bfddf0e195cb18b62,boundary_separation,yn,1.6301762,0.26221875601406314,-0.4376497320138495,-1.7915886459059438,1
60485c6bfddf0e195cb18b62,boundary_separation,wh,2.524872265,0.33201571007105485,-0.4376497320138495,-1.7915886459059438,-1
60485c6bfddf0e195cb18b62,drift_rate,yn,1.413888709,0.07311434248335758,-0.4376497320138495,-1.7915886459059438,1
60485c6bfddf0e195cb18b62,drift_rate,wh,0.446231299318,0.09225908018034983,-0.4376497320138495,-1.7915886459059438,-1
60498abf0459d95ae80f42ac,boundary_separation,yn,1.640040835,0.21920403593578758,-0.6589333043804025,-1.566221084223776,1
60498abf0459d95ae80f42ac,boundary_separation,wh,1.48949343,0.1857043635851414,-0.6589333043804025,-1.566221084223776,-1
60498abf0459d95ae80f42ac,drift_rate,yn,1.1344527375,0.05988434209824688,-0.6589333043804025,-1.566221084223776,1
60498abf0459d95ae80f42ac,drift_rate,wh,1.114351574,0.047799044864039714,-0.6589333043804025,-1.566221084223776,-1
604d09c45aedf7f70c3c66bf,boundary_separation,yn,1.283794124,0.19163523592188111,0.595006939030065,-1.2657310019808856,1
604d09c45aedf7f70c3c66bf,boundary_separation,wh,1.5333519,0.20511978107531265,0.595006939030065,-1.2657310019808856,-1
604d09c45aedf7f70c3c66bf,drift_rate,yn,1.456506495,0.043386518134587576,0.595006939030065,-1.2657310019808856,1
604d09c45aedf7f70c3c66bf,drift_rate,wh,1.2619243065,0.051102322204601515,0.595006939030065,-1.2657310019808856,-1
604d547ca4ba0b35e56b2594,boundary_separation,yn,1.3299570115,0.2224564703393549,-0.5851721135915515,0.08647436811212084,1
604d547ca4ba0b35e56b2594,boundary_separation,wh,1.54967963,0.20885628052495922,-0.5851721135915515,0.08647436811212084,-1
604d547ca4ba0b35e56b2594,drift_rate,yn,1.405100705,0.0437637282770713,-0.5851721135915515,0.08647436811212084,1
604d547ca4ba0b35e56b2594,drift_rate,wh,1.218939062,0.06006623736916605,-0.5851721135915515,0.08647436811212084,-1
60514fe20a8ea24a26a96e85,boundary_separation,yn,1.3182113285000001,0.17460976556971475,-0.06884377806959428,0.3869644503550112,1
60514fe20a8ea24a26a96e85,boundary_separation,wh,1.57922972,0.19313903602803997,-0.06884377806959428,0.3869644503550112,-1
60514fe20a8ea24a26a96e85,drift_rate,yn,1.41761844,0.04297723422926839,-0.06884377806959428,0.3869644503550112,1
60514fe20a8ea24a26a96e85,drift_rate,wh,1.2214766545,0.04575242345787012,-0.06884377806959428,0.3869644503550112,-1
60555b56af1bc30f5d438bd2,boundary_separation,yn,1.53011167,0.20873492139868874,-0.1426049688584453,-0.3642607552522147,1
60555b56af1bc30f5d438bd2,boundary_separation,wh,2.06765592,0.29058893711416506,-0.1426049688584453,-0.3642607552522147,-1
60555b56af1bc30f5d438bd2,drift_rate,yn,1.43651388,0.06407861481636437,-0.1426049688584453,-0.3642607552522147,1
60555b56af1bc30f5d438bd2,drift_rate,wh,1.090352283,0.10139534251949758,-0.1426049688584453,-0.3642607552522147,-1
6055710aefbed49cbc6c872b,boundary_separation,yn,1.217656365,0.16026542857034448,-0.2901273504361474,-1.7164661253452211,1
6055710aefbed49cbc6c872b,boundary_separation,wh,1.2833794575,0.18342341627215067,-0.2901273504361474,-1.7164661253452211,-1
6055710aefbed49cbc6c872b,drift_rate,yn,1.13745808,0.036452713364363044,-0.2901273504361474,-1.7164661253452211,1
6055710aefbed49cbc6c872b,drift_rate,wh,1.18268467,0.04197011647486288,-0.2901273504361474,-1.7164661253452211,-1
6057880f8633bbd79c6f10d8,boundary_separation,yn,1.591517204,0.25223994188506205,-0.5114109228027005,-0.13889319357004692,1
6057880f8633bbd79c6f10d8,boundary_separation,wh,1.762223315,0.3001780534976893,-0.5114109228027005,-0.13889319357004692,-1
6057880f8633bbd79c6f10d8,drift_rate,yn,1.3164892445,0.051600996694653685,-0.5114109228027005,-0.13889319357004692,1
6057880f8633bbd79c6f10d8,drift_rate,wh,1.302782749,0.06846747498735126,-0.5114109228027005,-0.13889319357004692,-1
605796ef0a4b32599655c385,boundary_separation,yn,2.01983202,0.24833149442968858,-0.5114109228027005,0.16159688867284341,1
605796ef0a4b32599655c385,boundary_separation,wh,3.22260741,0.5419725731079872,-0.5114109228027005,0.16159688867284341,-1
605796ef0a4b32599655c385,drift_rate,yn,1.3853925525,0.10546583893776063,-0.5114109228027005,0.16159688867284341,1
605796ef0a4b32599655c385,drift_rate,wh,0.412182258485,0.14947066994031719,-0.5114109228027005,0.16159688867284341,-1
60579ed57a769950e21bcda2,boundary_separation,yn,2.52972771,0.3527639280442666,0.22620098508580985,0.7625770531586241,1
60579ed57a769950e21bcda2,boundary_separation,wh,1.60830967,0.21633757487695687,0.22620098508580985,0.7625770531586241,-1
60579ed57a769950e21bcda2,drift_rate,yn,1.2246581305,0.1646026542411485,0.22620098508580985,0.7625770531586241,1
60579ed57a769950e21bcda2,drift_rate,wh,1.358873508,0.061100890215073575,0.22620098508580985,0.7625770531586241,-1
midd01,boundary_separation,yn,2.0221752,0.4263434521105476,1.8489471824405326,-0.664750837495105,1
midd01,boundary_separation,wh,1.253537856,0.16434759930637913,1.8489471824405326,-0.664750837495105,-1
midd01,drift_rate,yn,1.4942098715,0.08493785727193712,1.8489471824405326,-0.664750837495105,1
midd01,drift_rate,wh,1.65862604,0.03504674434898528,1.8489471824405326,-0.664750837495105,-1
midd02,boundary_separation,yn,2.35715809,0.4270816479653115,2.2177531363847875,0.46208697091573375,1
midd02,boundary_separation,wh,5.12035745,2.0571269175840907,2.2177531363847875,0.46208697091573375,-1
midd02,drift_rate,yn,1.257979532,0.10719484629069449,2.2177531363847875,0.46208697091573375,1
midd02,drift_rate,wh,1.18612925535,0.1710926926422066,2.2177531363847875,0.46208697091573375,-1
midd03,boundary_separation,yn,2.32968306,0.37709779651969116,3.102887425851,-0.5145057963736599,1
midd03,boundary_separation,wh,1.965827205,0.4208442319279326,3.102887425851,-0.5145057963736599,-1
midd03,drift_rate,yn,1.588725105,0.04676929699556863,3.102887425851,-0.5145057963736599,1
midd03,drift_rate,wh,1.451616942,0.12358041516548596,3.102887425851,-0.5145057963736599,-1
midd04,boundary_separation,yn,2.81066856,0.4310343998941064,2.2915143271736387,-0.3642607552522147,1
midd04,boundary_separation,wh,2.52970515,0.4399937374751897,2.2915143271736387,-0.3642607552522147,-1
midd04,drift_rate,yn,1.5091061205,0.17593907148532284,2.2915143271736387,-0.3642607552522147,1
midd04,drift_rate,wh,1.4481375625,0.16337337174906572,2.2915143271736387,-0.3642607552522147,-1
midd05,boundary_separation,yn,2.52716309,0.5346751123955177,2.6603202811178943,1.4386797382051273,1
midd05,boundary_separation,wh,6.49881207,2.055400068907401,2.6603202811178943,1.4386797382051273,-1
midd05,drift_rate,yn,1.29189954,0.16391522608029394,2.6603202811178943,1.4386797382051273,1
midd05,drift_rate,wh,0.7531630503125,0.3668814584489587,2.6603202811178943,1.4386797382051273,-1
midd06,boundary_separation,yn,2.40489581,0.33384472283057703,1.8489471824405326,0.6123320120371789,1
midd06,boundary_separation,wh,5.03631182,2.1225084283107365,1.8489471824405326,0.6123320120371789,-1
midd06,drift_rate,yn,1.1837127055,0.14117615906704373,1.8489471824405326,0.6123320120371789,1
midd06,drift_rate,wh,0.88451962837,0.29410557816630634,1.8489471824405326,0.6123320120371789,-1
midd07,boundary_separation,yn,2.46319107,0.3794765031141757,2.3652755179624902,1.4386797382051273,1
midd07,boundary_separation,wh,3.754865045,0.639079091810468,2.3652755179624902,1.4386797382051273,-1
midd07,drift_rate,yn,1.5485778665,0.11755517133671185,2.3652755179624902,1.4386797382051273,1
midd07,drift_rate,wh,1.08612456675,0.28927341164823517,2.3652755179624902,1.4386797382051273,-1
midd08,boundary_separation,yn,1.51296544,0.19536325566707477,1.3326188469185754,-0.7398733580558277,1
midd08,boundary_separation,wh,1.3814435955,0.23694482798485023,1.3326188469185754,-0.7398733580558277,-1
midd08,drift_rate,yn,1.0477785955,0.05314307743652594,1.3326188469185754,-0.7398733580558277,1
midd08,drift_rate,wh,1.0976290555,0.04085989765787141,1.3326188469185754,-0.7398733580558277,-1
midd09,boundary_separation,yn,3.616380365,0.43970113412418194,2.586559090329043,2.1147824232516306,1
midd09,boundary_separation,wh,3.26251933,0.4880247704371482,2.586559090329043,2.1147824232516306,-1
midd09,drift_rate,yn,0.1782764275583,0.10983653933983774,2.586559090329043,2.1147824232516306,1
midd09,drift_rate,wh,1.03908222715,0.2876844373213524,2.586559090329043,2.1147824232516306,-1
midd11,boundary_separation,yn,1.93358415,0.26985213144442655,1.8489471824405326,1.2133121765229595,1
midd11,boundary_separation,wh,2.758396745,0.4720774310982586,1.8489471824405326,1.2133121765229595,-1
midd11,drift_rate,yn,1.252556901,0.09283775959495416,1.8489471824405326,1.2133121765229595,1
midd11,drift_rate,wh,1.3364676885,0.09910237065679794,1.8489471824405326,1.2133121765229595,-1
midd12,boundary_separation,yn,2.110452595,0.27114843447782594,2.2915143271736387,0.6874545325979016,1
midd12,boundary_separation,wh,5.32964043,2.193387275903588,2.2915143271736387,0.6874545325979016,-1
midd12,drift_rate,yn,1.528550171,0.0978499175353899,2.2915143271736387,0.6874545325979016,1
midd12,drift_rate,wh,0.881717327605,0.29863718580424675,2.2915143271736387,0.6874545325979016,-1
midd13,boundary_separation,yn,1.640463125,0.22870065877746612,1.0375740837631713,1.2133121765229595,1
midd13,boundary_separation,wh,5.663570235,2.084683185084266,1.0375740837631713,1.2133121765229595,-1
midd13,drift_rate,yn,1.508657645,0.05817114119765998,1.0375740837631713,1.2133121765229595,1
midd13,drift_rate,wh,0.78877789539,0.3109756692448938,1.0375740837631713,1.2133121765229595,-1
midd14,boundary_separation,yn,2.274027605,0.3561346638708723,2.143991945595937,-0.3642607552522147,1
midd14,boundary_separation,wh,5.46560777,2.093886006256985,2.143991945595937,-0.3642607552522147,-1
midd14,drift_rate,yn,1.346996999,0.1426938170778297,2.143991945595937,-0.3642607552522147,1
midd14,drift_rate,wh,1.0676831064,0.32632805467958786,2.143991945595937,-0.3642607552522147,-1
midd15,boundary_separation,yn,2.81300985,0.6158940733326314,3.0291262350621495,0.16159688867284341,1
midd15,boundary_separation,wh,4.09272239,0.7705490088216881,3.0291262350621495,0.16159688867284341,-1
midd15,drift_rate,yn,1.228387218,0.14258391313230442,3.0291262350621495,0.16159688867284341,1
midd15,drift_rate,wh,0.975214991406,0.31493154032156495,3.0291262350621495,0.16159688867284341,-1
midd17,boundary_separation,yn,2.28674141,0.33074914957393897,1.4063800377074263,2.265027464373076,1
midd17,boundary_separation,wh,3.243271465,0.4457553231531436,1.4063800377074263,2.265027464373076,-1
midd17,drift_rate,yn,1.318105401,0.12818048295587983,1.4063800377074263,2.265027464373076,1
midd17,drift_rate,wh,1.13422162935,0.2653313348055148,1.4063800377074263,2.265027464373076,-1
midd19,boundary_separation,yn,1.89960565,0.34087736764790466,1.5539024192851285,0.3118419297942886,1
midd19,boundary_separation,wh,1.85735842,0.2879821317622167,1.5539024192851285,0.3118419297942886,-1
midd19,drift_rate,yn,1.1662430435,0.08509871877913634,1.5539024192851285,0.3118419297942886,1
midd19,drift_rate,wh,1.1148499335,0.06767609921736563,1.5539024192851285,0.3118419297942886,-1
midd22,boundary_separation,yn,3.328887495,0.4546179727356169,3.3979321890064047,-0.06377067300932433,1
midd22,boundary_separation,wh,3.338996325,0.4537472664013831,3.3979321890064047,-0.06377067300932433,-1
midd22,drift_rate,yn,1.5675166105,0.15468156941051006,3.3979321890064047,-0.06377067300932433,1
midd22,drift_rate,wh,1.26344780405,0.2730037948220953,3.3979321890064047,-0.06377067300932433,-1
midd24,boundary_separation,yn,3.518896305,0.7593918423096078,1.5539024192851285,0.5372094914764564,1
midd24,boundary_separation,wh,7.32210839,2.014639388939604,1.5539024192851285,0.5372094914764564,-1
midd24,drift_rate,yn,1.70813297545,0.44287302094511755,1.5539024192851285,0.5372094914764564,1
midd24,drift_rate,wh,0.4445714613186,0.28724418131352064,1.5539024192851285,0.5372094914764564,-1
midd25,boundary_separation,yn,2.467272025,0.4329169118109332,3.0291262350621495,0.08647436811212084,1
midd25,boundary_separation,wh,4.135677935,2.2278431273545576,3.0291262350621495,0.08647436811212084,-1
midd25,drift_rate,yn,1.47402323,0.05948508358363108,3.0291262350621495,0.08647436811212084,1
midd25,drift_rate,wh,1.195597405,0.14475777344525367,3.0291262350621495,0.08647436811212084,-1
midd26,boundary_separation,yn,4.50992359,2.3283577443242884,1.9227083732293835,-0.3642607552522147,1
midd26,boundary_separation,wh,1.52920986,0.18490917820506542,1.9227083732293835,-0.3642607552522147,-1
midd26,drift_rate,yn,1.286175567,0.18792767647978853,1.9227083732293835,-0.3642607552522147,1
midd26,drift_rate,wh,1.897918025,0.04094568035237825,1.9227083732293835,-0.3642607552522147,-1
midd27,boundary_separation,yn,2.528642095,0.5143327895411293,1.4801412284962774,0.46208697091573375,1
midd27,boundary_separation,wh,3.03972229,0.6901499140847671,1.4801412284962774,0.46208697091573375,-1
midd27,drift_rate,yn,1.0757796295,0.1880771903582802,1.4801412284962774,0.46208697091573375,1
midd27,drift_rate,wh,1.20677451,0.05137046840510587,1.4801412284962774,0.46208697091573375,-1
midd28,boundary_separation,yn,2.572541365,0.47164121779457335,3.76673814295066,1.5889247793265726,1
midd28,boundary_separation,wh,4.60832623,2.1548058453551855,3.76673814295066,1.5889247793265726,-1
midd28,drift_rate,yn,1.3410636925,0.18931452311075944,3.76673814295066,1.5889247793265726,1
midd28,drift_rate,wh,1.4231421511,0.2871145596691704,3.76673814295066,1.5889247793265726,-1
midd29,boundary_separation,yn,2.373339345,0.3762802063088768,2.2177531363847875,-0.2140157141307695,1
midd29,boundary_separation,wh,2.780258795,0.580289637704148,2.2177531363847875,-0.2140157141307695,-1
midd29,drift_rate,yn,1.13566389365,0.16440778851263782,2.2177531363847875,-0.2140157141307695,1
midd29,drift_rate,wh,1.1069498986,0.15242885145702598,2.2177531363847875,-0.2140157141307695,-1
midd30,boundary_separation,yn,1.723229175,0.24341147105341926,1.3326188469185754,0.011351847551398253,1
midd30,boundary_separation,wh,2.538762515,0.4036574255348457,1.3326188469185754,0.011351847551398253,-1
midd30,drift_rate,yn,1.3481373885,0.05585647018273895,1.3326188469185754,0.011351847551398253,1
midd30,drift_rate,wh,1.3928895015,0.06820414918641768,1.3326188469185754,0.011351847551398253,-1
