participant,effect,q_sum,lextale_std,eq_std,estimate
5fb87ecac3b7885df134405a,boundary_separation,1,-0.20848507793830176,-0.8859387033336733,1.13796
5fb87ecac3b7885df134405a,drift_rate,-1,-0.20848507793830176,-0.8859387033336733,1.3002799999999999
5fb87ecac3b7885df134405a,drift_rate,1,-0.20848507793830176,-0.8859387033336733,1.3335
5fb93ffbd40ee27661244708,boundary_separation,-1,-0.35721328640384187,0.6208970563226885,2.262185
5fb93ffbd40ee27661244708,boundary_separation,1,-0.35721328640384187,0.6208970563226885,1.88669
5fb93ffbd40ee27661244708,drift_rate,-1,-0.35721328640384187,0.6208970563226885,1.201495
5fb93ffbd40ee27661244708,drift_rate,1,-0.35721328640384187,0.6208970563226885,1.60336
5fb9689421064d7ff5f5243e,boundary_separation,-1,-0.05975686947276167,0.47021348035705235,1.680895
5fb9689421064d7ff5f5243e,boundary_separation,1,-0.05975686947276167,0.47021348035705235,1.545715
5fb9689421064d7ff5f5243e,drift_rate,-1,-0.05975686947276167,0.47021348035705235,1.064325
5fb9689421064d7ff5f5243e,drift_rate,1,-0.05975686947276167,0.47021348035705235,1.153155
5fbd1e2fb3756f06700d2475,boundary_separation,-1,1.6506175278809494,-1.2626476432477638,2.0182700000000002
5fbd1e2fb3756f06700d2475,boundary_separation,1,1.6506175278809494,-1.2626476432477638,1.97449
5fbd1e2fb3756f06700d2475,drift_rate,-1,1.6506175278809494,-1.2626476432477638,1.44275
5fbd1e2fb3756f06700d2475,drift_rate,1,1.6506175278809494,-1.2626476432477638,1.7158250000000002
5fc004cdd7890e102cc48ce6,boundary_separation,-1,0.08897133899277844,-1.4133312192134,1.96488
5fc004cdd7890e102cc48ce6,boundary_separation,1,0.08897133899277844,-1.4133312192134,1.56406
5fc004cdd7890e102cc48ce6,drift_rate,-1,0.08897133899277844,-1.4133312192134,1.149225
5fc004cdd7890e102cc48ce6,drift_rate,1,0.08897133899277844,-1.4133312192134,1.46219
5fc00932d6371d37ee128423,boundary_separation,-1,0.23769954745831853,1.75102387606496,2.31869
5fc00932d6371d37ee128423,boundary_separation,1,0.23769954745831853,1.75102387606496,1.98143
5fc00932d6371d37ee128423,drift_rate,-1,0.23769954745831853,1.75102387606496,0.6264055
5fc00932d6371d37ee128423,drift_rate,1,0.23769954745831853,1.75102387606496,1.5138449999999999
5fc51d23152a5a0008a1956c,boundary_separation,-1,0.1633354432255485,-0.05717903552267429,2.2298549999999997
5fc51d23152a5a0008a1956c,boundary_separation,1,0.1633354432255485,-0.05717903552267429,1.67775
5fc51d23152a5a0008a1956c,drift_rate,-1,0.1633354432255485,-0.05717903552267429,1.37041
5fc51d23152a5a0008a1956c,drift_rate,1,0.1633354432255485,-0.05717903552267429,1.324945
5fc663e511783d0a0e619de1,boundary_separation,-1,0.38642775592385864,0.7715806322883247,2.32787
5fc663e511783d0a0e619de1,boundary_separation,1,0.38642775592385864,0.7715806322883247,2.0844
5fc663e511783d0a0e619de1,drift_rate,-1,0.38642775592385864,0.7715806322883247,0.836703
5fc663e511783d0a0e619de1,drift_rate,1,0.38642775592385864,0.7715806322883247,1.023065
5fce532e51f670000a2a1410,boundary_separation,-1,-0.505941494869382,-0.9612804913164914,1.83149
5fce532e51f670000a2a1410,boundary_separation,1,-0.505941494869382,-0.9612804913164914,1.81312
5fce532e51f670000a2a1410,drift_rate,-1,-0.505941494869382,-0.9612804913164914,1.11382
5fce532e51f670000a2a1410,drift_rate,1,-0.505941494869382,-0.9612804913164914,1.2612100000000002
5fcf286268f4c722183af975,boundary_separation,-1,-0.654669703334922,-1.1119640672821276,1.36003
5fcf286268f4c722183af975,boundary_separation,1,-0.654669703334922,-1.1119640672821276,1.16507
5fcf286268f4c722183af975,drift_rate,-1,-0.654669703334922,-1.1119640672821276,1.320805
5fcf286268f4c722183af975,drift_rate,1,-0.654669703334922,-1.1119640672821276,1.281885
5fd4335c2d643f1a0ed65cb7,boundary_separation,-1,-0.505941494869382,-1.0366222792993094,2.121915
5fd4335c2d643f1a0ed65cb7,boundary_separation,1,-0.505941494869382,-1.0366222792993094,2.4107950000000002
5fd4335c2d643f1a0ed65cb7,drift_rate,-1,-0.505941494869382,-1.0366222792993094,0.7108795
5fd4335c2d643f1a0ed65cb7,drift_rate,1,-0.505941494869382,-1.0366222792993094,0.376156
5fdf9d13a6a9ed7d8efd0b69,boundary_separation,-1,-1.0264902244987724,-1.3379894312305818,2.266855
5fdf9d13a6a9ed7d8efd0b69,boundary_separation,1,-1.0264902244987724,-1.3379894312305818,1.979985
5fdf9d13a6a9ed7d8efd0b69,drift_rate,-1,-1.0264902244987724,-1.3379894312305818,1.30298
5fdf9d13a6a9ed7d8efd0b69,drift_rate,1,-1.0264902244987724,-1.3379894312305818,1.333545
5febbf353cc53cce4cec36e3,boundary_separation,-1,-0.35721328640384187,0.8469224202711428,1.5984500000000001
5febbf353cc53cce4cec36e3,boundary_separation,1,-0.35721328640384187,0.8469224202711428,1.471595
5febbf353cc53cce4cec36e3,drift_rate,-1,-0.35721328640384187,0.8469224202711428,1.32462
5febbf353cc53cce4cec36e3,drift_rate,1,-0.35721328640384187,0.8469224202711428,1.35966
5fecd5fa7e067ae6bd9cc8d2,boundary_separation,-1,-0.43157739063661194,-0.3585461874539467,1.50468
5fecd5fa7e067ae6bd9cc8d2,boundary_separation,1,-0.43157739063661194,-0.3585461874539467,1.594545
5fecd5fa7e067ae6bd9cc8d2,drift_rate,-1,-0.43157739063661194,-0.3585461874539467,1.09571
5fecd5fa7e067ae6bd9cc8d2,drift_rate,1,-0.43157739063661194,-0.3585461874539467,1.31692
5fed01281d6cb4f2fef20220,boundary_separation,-1,0.4607918601566287,0.7715806322883247,2.4557149999999996
5fed01281d6cb4f2fef20220,boundary_separation,1,0.4607918601566287,0.7715806322883247,2.62315
5fed01281d6cb4f2fef20220,drift_rate,-1,0.4607918601566287,0.7715806322883247,0.5362625000000001
5fed01281d6cb4f2fef20220,drift_rate,1,0.4607918601566287,0.7715806322883247,0.531736
5feef07e0ad48b201b5ad5fe,boundary_separation,-1,-1.2495825371970826,-0.7352551273680371,1.72604
5feef07e0ad48b201b5ad5fe,boundary_separation,1,-1.2495825371970826,-0.7352551273680371,2.058275
5feef07e0ad48b201b5ad5fe,drift_rate,-1,-1.2495825371970826,-0.7352551273680371,1.091625
5feef07e0ad48b201b5ad5fe,drift_rate,1,-1.2495825371970826,-0.7352551273680371,1.30377
5ff1e7e39f4b9e67a53f893a,boundary_separation,-1,-0.8777620160332322,0.39487169237423425,1.47091
5ff1e7e39f4b9e67a53f893a,boundary_separation,1,-0.8777620160332322,0.39487169237423425,1.502285
5ff1e7e39f4b9e67a53f893a,drift_rate,-1,-0.8777620160332322,0.39487169237423425,1.42988
5ff1e7e39f4b9e67a53f893a,drift_rate,1,-0.8777620160332322,0.39487169237423425,1.41218
5ff364b2c9707d906a0fc44e,boundary_separation,-1,0.4607918601566287,1.3743149361508695,1.7696399999999999
5ff364b2c9707d906a0fc44e,boundary_separation,1,0.4607918601566287,1.3743149361508695,1.18627
5ff364b2c9707d906a0fc44e,drift_rate,-1,0.4607918601566287,1.3743149361508695,1.136075
5ff364b2c9707d906a0fc44e,drift_rate,1,0.4607918601566287,1.3743149361508695,1.311545
5ff8b291840bed124061d389,boundary_separation,-1,0.1633354432255485,0.7715806322883247,1.25756
5ff8b291840bed124061d389,boundary_separation,1,0.1633354432255485,0.7715806322883247,1.43715
5ff8b291840bed124061d389,drift_rate,-1,0.1633354432255485,0.7715806322883247,1.42421
5ff8b291840bed124061d389,drift_rate,1,0.1633354432255485,0.7715806322883247,1.402455
5ffef0a1255d0c5fd3bdfd6a,boundary_separation,-1,0.1633354432255485,0.31952990439141615,4.652419999999999
5ffef0a1255d0c5fd3bdfd6a,boundary_separation,1,0.1633354432255485,0.31952990439141615,1.6641949999999999
5ffef0a1255d0c5fd3bdfd6a,drift_rate,-1,0.1633354432255485,0.31952990439141615,0.6821079999999999
5ffef0a1255d0c5fd3bdfd6a,drift_rate,1,0.1633354432255485,0.31952990439141615,1.208045
6005a135fff7b6818a99fd87,boundary_separation,-1,0.1633354432255485,-1.5640147951790362,2.6841299999999997
6005a135fff7b6818a99fd87,boundary_separation,1,0.1633354432255485,-1.5640147951790362,2.56474
6005a135fff7b6818a99fd87,drift_rate,-1,0.1633354432255485,-1.5640147951790362,1.46741
6005a135fff7b6818a99fd87,drift_rate,1,0.1633354432255485,-1.5640147951790362,1.3414199999999998
600b0f7fa045ed0f806f01e2,boundary_separation,-1,0.23769954745831853,-0.13252082350549238,1.231805
600b0f7fa045ed0f806f01e2,boundary_separation,1,0.23769954745831853,-0.13252082350549238,1.13021
600b0f7fa045ed0f806f01e2,drift_rate,-1,0.23769954745831853,-0.13252082350549238,1.21961
600b0f7fa045ed0f806f01e2,drift_rate,1,0.23769954745831853,-0.13252082350549238,1.4233099999999999
600be42e32909325b20ab5f0,boundary_separation,-1,0.4607918601566287,-0.659913339385219,1.470065
600be42e32909325b20ab5f0,boundary_separation,1,0.4607918601566287,-0.659913339385219,0.9815855
600be42e32909325b20ab5f0,drift_rate,-1,0.4607918601566287,-0.659913339385219,1.18428
600be42e32909325b20ab5f0,drift_rate,1,0.4607918601566287,-0.659913339385219,1.2395049999999999
600e9f3d9b955475336971bb,boundary_separation,-1,-0.2828491821710718,-1.0366222792993094,1.4358849999999999
600e9f3d9b955475336971bb,boundary_separation,1,-0.2828491821710718,-1.0366222792993094,1.574385
600e9f3d9b955475336971bb,drift_rate,-1,-0.2828491821710718,-1.0366222792993094,1.5338500000000002
600e9f3d9b955475336971bb,drift_rate,1,-0.2828491821710718,-1.0366222792993094,1.706395
600f3bb4c3125f0d2a2f0d36,boundary_separation,-1,-0.05975686947276167,-1.1119640672821276,2.86191
600f3bb4c3125f0d2a2f0d36,boundary_separation,1,-0.05975686947276167,-1.1119640672821276,2.909255
600f3bb4c3125f0d2a2f0d36,drift_rate,-1,-0.05975686947276167,-1.1119640672821276,0.5974435
600f3bb4c3125f0d2a2f0d36,drift_rate,1,-0.05975686947276167,-1.1119640672821276,0.6708594999999999
60105552a0d121342846b31a,boundary_separation,-1,-0.7290338075676921,0.31952990439141615,1.68135
60105552a0d121342846b31a,boundary_separation,1,-0.7290338075676921,0.31952990439141615,2.0802300000000002
60105552a0d121342846b31a,drift_rate,-1,-0.7290338075676921,0.31952990439141615,0.885197
60105552a0d121342846b31a,drift_rate,1,-0.7290338075676921,0.31952990439141615,0.5226265
601228de8f04be234171ca8f,boundary_separation,-1,0.5351559643893987,0.0181627524601438,3.94591
601228de8f04be234171ca8f,boundary_separation,1,0.5351559643893987,0.0181627524601438,4.165285
601228de8f04be234171ca8f,drift_rate,-1,0.5351559643893987,0.0181627524601438,1.08936
601228de8f04be234171ca8f,drift_rate,1,0.5351559643893987,0.0181627524601438,1.709565
601840b15165f20756c64e0f,boundary_separation,-1,-0.654669703334922,-0.2832043994711286,1.9100549999999998
601840b15165f20756c64e0f,boundary_separation,1,-0.654669703334922,-0.2832043994711286,1.830635
601840b15165f20756c64e0f,drift_rate,-1,-0.654669703334922,-0.2832043994711286,1.1771449999999999
601840b15165f20756c64e0f,drift_rate,1,-0.654669703334922,-0.2832043994711286,1.3411849999999998
601c454a1e2f3c720321470b,boundary_separation,-1,0.3120636516910886,-0.7352551273680371,1.301815
601c454a1e2f3c720321470b,boundary_separation,1,0.3120636516910886,-0.7352551273680371,1.265345
601c454a1e2f3c720321470b,drift_rate,-1,0.3120636516910886,-0.7352551273680371,1.33723
601c454a1e2f3c720321470b,drift_rate,1,0.3120636516910886,-0.7352551273680371,1.33043
601c8b5b02683a7e54b93aeb,boundary_separation,-1,-1.1752184329643125,-0.5092297634195828,4.089354999999999
601c8b5b02683a7e54b93aeb,boundary_separation,1,-1.1752184329643125,-0.5092297634195828,2.2287350000000004
601c8b5b02683a7e54b93aeb,drift_rate,-1,-1.1752184329643125,-0.5092297634195828,0.387316
601c8b5b02683a7e54b93aeb,drift_rate,1,-1.1752184329643125,-0.5092297634195828,0.9812875000000001
601e15660cc54b258b587d3d,boundary_separation,-1,-1.0264902244987724,0.8469224202711428,1.6135700000000002
601e15660cc54b258b587d3d,boundary_separation,1,-1.0264902244987724,0.8469224202711428,1.52796
601e15660cc54b258b587d3d,drift_rate,-1,-1.0264902244987724,0.8469224202711428,1.196205
601e15660cc54b258b587d3d,drift_rate,1,-1.0264902244987724,0.8469224202711428,1.3503500000000002
601f04fb235cb14020c7a96f,boundary_separation,-1,0.23769954745831853,1.0729477842195971,2.833605
601f04fb235cb14020c7a96f,boundary_separation,1,0.23769954745831853,1.0729477842195971,1.62165
601f04fb235cb14020c7a96f,drift_rate,-1,0.23769954745831853,1.0729477842195971,0.760926
601f04fb235cb14020c7a96f,drift_rate,1,0.23769954745831853,1.0729477842195971,1.3646
6021d935ae778527962c9fd3,boundary_separation,-1,-0.5803055991021521,-2.166749099041581,1.692355
6021d935ae778527962c9fd3,boundary_separation,1,-0.5803055991021521,-2.166749099041581,1.71056
6021d935ae778527962c9fd3,drift_rate,-1,-0.5803055991021521,-2.166749099041581,1.1017700000000001
6021d935ae778527962c9fd3,drift_rate,1,-0.5803055991021521,-2.166749099041581,1.2760500000000001
6021f6c1f883e82b11739f31,boundary_separation,-1,1.7993457363464895,0.9222642082539608,3.8589
6021f6c1f883e82b11739f31,boundary_separation,1,1.7993457363464895,0.9222642082539608,4.018335
6021f6c1f883e82b11739f31,drift_rate,-1,1.7993457363464895,0.9222642082539608,0.6645829999999999
6021f6c1f883e82b11739f31,drift_rate,1,1.7993457363464895,0.9222642082539608,0.7106330000000001
6023df587f535406af0c7fcb,boundary_separation,-1,-1.0264902244987724,0.31952990439141615,2.32463
6023df587f535406af0c7fcb,boundary_separation,1,-1.0264902244987724,0.31952990439141615,1.80108
6023df587f535406af0c7fcb,drift_rate,-1,-1.0264902244987724,0.31952990439141615,0.592264
6023df587f535406af0c7fcb,drift_rate,1,-1.0264902244987724,0.31952990439141615,1.2459799999999999
6026adf0704fd23a5dc0ee32,boundary_separation,-1,-0.5803055991021521,-1.7900401591274904,2.21697
6026adf0704fd23a5dc0ee32,boundary_separation,1,-0.5803055991021521,-1.7900401591274904,1.57313
6026adf0704fd23a5dc0ee32,drift_rate,-1,-0.5803055991021521,-1.7900401591274904,1.391235
6026adf0704fd23a5dc0ee32,drift_rate,1,-0.5803055991021521,-1.7900401591274904,1.624305
60274b8abca008526ce6433c,boundary_separation,-1,-0.2828491821710718,1.1482895722024151,3.09882
60274b8abca008526ce6433c,boundary_separation,1,-0.2828491821710718,1.1482895722024151,1.58318
60274b8abca008526ce6433c,drift_rate,-1,-0.2828491821710718,1.1482895722024151,1.055885
60274b8abca008526ce6433c,drift_rate,1,-0.2828491821710718,1.1482895722024151,1.237885
602854edbf92e76fc9c56355,boundary_separation,-1,2.69171498713973,-0.05717903552267429,1.86032
602854edbf92e76fc9c56355,boundary_separation,1,2.69171498713973,-0.05717903552267429,1.6509749999999999
602854edbf92e76fc9c56355,drift_rate,-1,2.69171498713973,-0.05717903552267429,1.28457
602854edbf92e76fc9c56355,drift_rate,1,2.69171498713973,-0.05717903552267429,1.2871549999999998
602c790b7597b0571b1e1472,boundary_separation,-1,-0.5803055991021521,0.0181627524601438,1.3572000000000002
602c790b7597b0571b1e1472,boundary_separation,1,-0.5803055991021521,0.0181627524601438,1.463475
602c790b7597b0571b1e1472,drift_rate,-1,-0.5803055991021521,0.0181627524601438,1.27831
602c790b7597b0571b1e1472,drift_rate,1,-0.5803055991021521,0.0181627524601438,1.419435
60307e9acd3854f1656ac658,boundary_separation,-1,-0.13412097370553172,0.47021348035705235,1.7138849999999999
60307e9acd3854f1656ac658,boundary_separation,1,-0.13412097370553172,0.47021348035705235,1.6918799999999998
60307e9acd3854f1656ac658,drift_rate,-1,-0.13412097370553172,0.47021348035705235,1.0854949999999999
60307e9acd3854f1656ac658,drift_rate,1,-0.13412097370553172,0.47021348035705235,1.260475
603401117dd0c2000a1cb8e6,boundary_separation,-1,-0.505941494869382,-0.8105969153508552,1.337265
603401117dd0c2000a1cb8e6,boundary_separation,1,-0.505941494869382,-0.8105969153508552,1.301115
603401117dd0c2000a1cb8e6,drift_rate,-1,-0.505941494869382,-0.8105969153508552,1.15402
603401117dd0c2000a1cb8e6,drift_rate,1,-0.505941494869382,-0.8105969153508552,1.30503
603414a536144802cda025f5,boundary_separation,-1,-0.7290338075676921,-1.0366222792993094,1.78427
603414a536144802cda025f5,boundary_separation,1,-0.7290338075676921,-1.0366222792993094,1.9157199999999999
603414a536144802cda025f5,drift_rate,-1,-0.7290338075676921,-1.0366222792993094,1.146175
603414a536144802cda025f5,drift_rate,1,-0.7290338075676921,-1.0366222792993094,1.296165
60368a98238695837a78529b,boundary_separation,-1,0.1633354432255485,2.052391027996232,1.2701
60368a98238695837a78529b,boundary_separation,1,0.1633354432255485,2.052391027996232,1.9046400000000001
60368a98238695837a78529b,drift_rate,-1,0.1633354432255485,2.052391027996232,1.28714
60368a98238695837a78529b,drift_rate,1,0.1633354432255485,2.052391027996232,1.372855
6037034f07abbf728431e247,boundary_separation,-1,-1.1008543287315424,-0.8859387033336733,1.268555
6037034f07abbf728431e247,boundary_separation,1,-1.1008543287315424,-0.8859387033336733,2.401485
6037034f07abbf728431e247,drift_rate,-1,-1.1008543287315424,-0.8859387033336733,0.7573075
6037034f07abbf728431e247,drift_rate,1,-1.1008543287315424,-0.8859387033336733,0.46548999999999996
603cf23d1967b3b1cc9a2df0,boundary_separation,-1,-0.7290338075676921,-0.05717903552267429,1.798805
603cf23d1967b3b1cc9a2df0,boundary_separation,1,-0.7290338075676921,-0.05717903552267429,1.909325
603cf23d1967b3b1cc9a2df0,drift_rate,-1,-0.7290338075676921,-0.05717903552267429,1.0309949999999999
603cf23d1967b3b1cc9a2df0,drift_rate,1,-0.7290338075676921,-0.05717903552267429,1.2774
603d631cffe72fc0ff456cc2,boundary_separation,-1,-1.3239466414298526,0.39487169237423425,1.5762049999999999
603d631cffe72fc0ff456cc2,boundary_separation,1,-1.3239466414298526,0.39487169237423425,1.576435
603d631cffe72fc0ff456cc2,drift_rate,-1,-1.3239466414298526,0.39487169237423425,1.22657
603d631cffe72fc0ff456cc2,drift_rate,1,-1.3239466414298526,0.39487169237423425,1.32042
6041a2482c6bef1ae8fdd51e,boundary_separation,-1,-0.35721328640384187,0.7715806322883247,1.05415
6041a2482c6bef1ae8fdd51e,boundary_separation,1,-0.35721328640384187,0.7715806322883247,1.327105
6041a2482c6bef1ae8fdd51e,drift_rate,-1,-0.35721328640384187,0.7715806322883247,1.5110299999999999
6041a2482c6bef1ae8fdd51e,drift_rate,1,-0.35721328640384187,0.7715806322883247,1.381215
604243ad9743df09e0f72587,boundary_separation,-1,-1.0264902244987724,1.901707452030596,1.57145
604243ad9743df09e0f72587,boundary_separation,1,-1.0264902244987724,1.901707452030596,1.1932399999999999
604243ad9743df09e0f72587,drift_rate,-1,-1.0264902244987724,1.901707452030596,1.2196950000000002
604243ad9743df09e0f72587,drift_rate,1,-1.0264902244987724,1.901707452030596,1.41799
60439d78a013a237855f2ac8,boundary_separation,-1,-1.3239466414298526,1.977049240013414,2.468275
60439d78a013a237855f2ac8,boundary_separation,1,-1.3239466414298526,1.977049240013414,2.07309
60439d78a013a237855f2ac8,drift_rate,-1,-1.3239466414298526,1.977049240013414,0.8246865000000001
60439d78a013a237855f2ac8,drift_rate,1,-1.3239466414298526,1.977049240013414,1.37871
60441fcec87598475f6a829f,boundary_separation,-1,-0.505941494869382,-1.0366222792993094,2.1847849999999998
60441fcec87598475f6a829f,boundary_separation,1,-0.505941494869382,-1.0366222792993094,1.897365
60441fcec87598475f6a829f,drift_rate,-1,-0.505941494869382,-1.0366222792993094,0.8756025000000001
60441fcec87598475f6a829f,drift_rate,1,-0.505941494869382,-1.0366222792993094,1.33471
6044d8e1c960ed56b4b31fe7,boundary_separation,-1,-0.8777620160332322,0.09350454044296189,3.078375
6044d8e1c960ed56b4b31fe7,boundary_separation,1,-0.8777620160332322,0.09350454044296189,2.67039
6044d8e1c960ed56b4b31fe7,drift_rate,-1,-0.8777620160332322,0.09350454044296189,0.9885765
6044d8e1c960ed56b4b31fe7,drift_rate,1,-0.8777620160332322,0.09350454044296189,1.33285
6047be65ca7cb2053e6aa926,boundary_separation,-1,-1.0264902244987724,-1.4133312192134,2.448555
6047be65ca7cb2053e6aa926,boundary_separation,1,-1.0264902244987724,-1.4133312192134,2.11573
6047be65ca7cb2053e6aa926,drift_rate,-1,-1.0264902244987724,-1.4133312192134,1.15422
6047be65ca7cb2053e6aa926,drift_rate,1,-1.0264902244987724,-1.4133312192134,1.6521849999999998
60480a1f6a283e139e6757b6,boundary_separation,-1,0.1633354432255485,-1.0366222792993094,1.38656
60480a1f6a283e139e6757b6,boundary_separation,1,0.1633354432255485,-1.0366222792993094,1.69189
60480a1f6a283e139e6757b6,drift_rate,-1,0.1633354432255485,-1.0366222792993094,1.28367
60480a1f6a283e139e6757b6,drift_rate,1,0.1633354432255485,-1.0366222792993094,1.2676500000000002
60485c6bfddf0e195cb18b62,boundary_separation,-1,-0.43157739063661194,-1.7900401591274904,2.494745
60485c6bfddf0e195cb18b62,boundary_separation,1,-0.43157739063661194,-1.7900401591274904,1.59413
60485c6bfddf0e195cb18b62,drift_rate,-1,-0.43157739063661194,-1.7900401591274904,0.46813499999999997
60485c6bfddf0e195cb18b62,drift_rate,1,-0.43157739063661194,-1.7900401591274904,1.4287299999999998
60498abf0459d95ae80f42ac,boundary_separation,-1,-0.654669703334922,-1.5640147951790362,1.4708350000000001
60498abf0459d95ae80f42ac,boundary_separation,1,-0.654669703334922,-1.5640147951790362,1.61324
60498abf0459d95ae80f42ac,drift_rate,-1,-0.654669703334922,-1.5640147951790362,1.125795
60498abf0459d95ae80f42ac,drift_rate,1,-0.654669703334922,-1.5640147951790362,1.1502949999999998
604d09c45aedf7f70c3c66bf,boundary_separation,-1,0.6095200686221688,-1.2626476432477638,1.51756
604d09c45aedf7f70c3c66bf,boundary_separation,1,0.6095200686221688,-1.2626476432477638,1.26426
604d09c45aedf7f70c3c66bf,drift_rate,-1,0.6095200686221688,-1.2626476432477638,1.27511
604d09c45aedf7f70c3c66bf,drift_rate,1,0.6095200686221688,-1.2626476432477638,1.46602
604d547ca4ba0b35e56b2594,boundary_separation,-1,-0.5803055991021521,0.09350454044296189,1.527405
604d547ca4ba0b35e56b2594,boundary_separation,1,-0.5803055991021521,0.09350454044296189,1.298485
604d547ca4ba0b35e56b2594,drift_rate,-1,-0.5803055991021521,0.09350454044296189,1.2308949999999999
604d547ca4ba0b35e56b2594,drift_rate,1,-0.5803055991021521,0.09350454044296189,1.4148100000000001
60514fe20a8ea24a26a96e85,boundary_separation,-1,-0.05975686947276167,0.39487169237423425,1.56304
60514fe20a8ea24a26a96e85,boundary_separation,1,-0.05975686947276167,0.39487169237423425,1.295535
60514fe20a8ea24a26a96e85,drift_rate,-1,-0.05975686947276167,0.39487169237423425,1.23401
60514fe20a8ea24a26a96e85,drift_rate,1,-0.05975686947276167,0.39487169237423425,1.426905
60555b56af1bc30f5d438bd2,boundary_separation,-1,-0.13412097370553172,-0.3585461874539467,2.03066
60555b56af1bc30f5d438bd2,boundary_separation,1,-0.13412097370553172,-0.3585461874539467,1.50715
60555b56af1bc30f5d438bd2,drift_rate,-1,-0.13412097370553172,-0.3585461874539467,1.11321
60555b56af1bc30f5d438bd2,drift_rate,1,-0.13412097370553172,-0.3585461874539467,1.45093
6055710aefbed49cbc6c872b,boundary_separation,-1,-0.2828491821710718,-1.7146983711446722,1.264195
6055710aefbed49cbc6c872b,boundary_separation,1,-0.2828491821710718,-1.7146983711446722,1.199645
6055710aefbed49cbc6c872b,drift_rate,-1,-0.2828491821710718,-1.7146983711446722,1.193355
6055710aefbed49cbc6c872b,drift_rate,1,-0.2828491821710718,-1.7146983711446722,1.14509
6057880f8633bbd79c6f10d8,boundary_separation,-1,-0.505941494869382,-0.13252082350549238,1.731535
6057880f8633bbd79c6f10d8,boundary_separation,1,-0.505941494869382,-0.13252082350549238,1.563255
6057880f8633bbd79c6f10d8,drift_rate,-1,-0.505941494869382,-0.13252082350549238,1.3195649999999999
6057880f8633bbd79c6f10d8,drift_rate,1,-0.505941494869382,-0.13252082350549238,1.330395
605796ef0a4b32599655c385,boundary_separation,-1,-0.505941494869382,0.16884632842577998,3.14858
605796ef0a4b32599655c385,boundary_separation,1,-0.505941494869382,0.16884632842577998,1.99512
605796ef0a4b32599655c385,drift_rate,-1,-0.505941494869382,0.16884632842577998,0.44005700000000003
605796ef0a4b32599655c385,drift_rate,1,-0.505941494869382,0.16884632842577998,1.410065
60579ed57a769950e21bcda2,boundary_separation,-1,0.23769954745831853,0.7715806322883247,1.591145
60579ed57a769950e21bcda2,boundary_separation,1,0.23769954745831853,0.7715806322883247,2.495775
60579ed57a769950e21bcda2,drift_rate,-1,0.23769954745831853,0.7715806322883247,1.373375
60579ed57a769950e21bcda2,drift_rate,1,0.23769954745831853,0.7715806322883247,1.262435
midd01,boundary_separation,-1,1.8737098405792596,-0.659913339385219,1.236615
midd01,boundary_separation,1,1.8737098405792596,-0.659913339385219,1.9584350000000001
midd01,drift_rate,-1,1.8737098405792596,-0.659913339385219,1.665945
midd01,drift_rate,1,1.8737098405792596,-0.659913339385219,1.5116999999999998
midd02,boundary_separation,-1,2.2455303617431097,0.47021348035705235,4.6424900000000004
midd02,boundary_separation,1,2.2455303617431097,0.47021348035705235,2.2957799999999997
midd02,drift_rate,-1,2.2455303617431097,0.47021348035705235,1.236805
midd02,drift_rate,1,2.2455303617431097,0.47021348035705235,1.28271
midd03,boundary_separation,-1,3.1378996125363505,-0.5092297634195828,1.89143
midd03,boundary_separation,1,3.1378996125363505,-0.5092297634195828,2.298945
midd03,drift_rate,-1,3.1378996125363505,-0.5092297634195828,1.48212
midd03,drift_rate,1,3.1378996125363505,-0.5092297634195828,1.60045
midd04,boundary_separation,-1,2.31989446597588,-0.3585461874539467,2.4703049999999998
midd04,boundary_separation,1,2.31989446597588,-0.3585461874539467,2.764475
midd04,drift_rate,-1,2.31989446597588,-0.3585461874539467,1.48221
midd04,drift_rate,1,2.31989446597588,-0.3585461874539467,1.5511949999999999
midd05,boundary_separation,-1,2.69171498713973,1.4496567241336875,6.0146
midd05,boundary_separation,1,2.69171498713973,1.4496567241336875,2.4465700000000004
midd05,drift_rate,-1,2.69171498713973,1.4496567241336875,0.7863370000000001
midd05,drift_rate,1,2.69171498713973,1.4496567241336875,1.3377949999999998
midd06,boundary_separation,-1,1.8737098405792596,0.6208970563226885,4.549440000000001
midd06,boundary_separation,1,1.8737098405792596,0.6208970563226885,2.3742
midd06,drift_rate,-1,1.8737098405792596,0.6208970563226885,0.972074
midd06,drift_rate,1,1.8737098405792596,0.6208970563226885,1.215975
midd07,boundary_separation,-1,2.39425857020865,1.4496567241336875,3.6825900000000003
midd07,boundary_separation,1,2.39425857020865,1.4496567241336875,2.41333
midd07,drift_rate,-1,2.39425857020865,1.4496567241336875,1.15034
midd07,drift_rate,1,2.39425857020865,1.4496567241336875,1.58022
midd08,boundary_separation,-1,1.3531611109498691,-0.7352551273680371,1.350875
midd08,boundary_separation,1,1.3531611109498691,-0.7352551273680371,1.4924300000000001
midd08,drift_rate,-1,1.3531611109498691,-0.7352551273680371,1.10686
midd08,drift_rate,1,1.3531611109498691,-0.7352551273680371,1.0603449999999999
midd09,boundary_separation,-1,2.61735088290696,2.1277328159790505,3.217985
midd09,boundary_separation,1,2.61735088290696,2.1277328159790505,3.58218
midd09,drift_rate,-1,2.61735088290696,2.1277328159790505,1.092505
midd09,drift_rate,1,2.61735088290696,2.1277328159790505,0.1698985
